mY,Ligne new,Loc_map,Montee_Weekday_vac,Descente_Weekday_vac
2020/04,70,Longwy,1356,416
2020/04,70,Luxembourg,8011,13989
2020/04,70,Pétange,4243,3109
2020/04,70,Rodange,4837,3488
2020/04,70,Schouweiler,232,236
2020/04,90,Bettembourg,3246,3252
2020/04,90,Hettange-Grande,1534,943
2020/04,90,Howald,356,1399
2020/04,90,Luxembourg,12752,23620
2020/04,90,Thionville,12718,7086
2020/05,10,Clervaux,1881,1017
2020/05,10,Colmar-Berg,1543,1035
2020/05,10,Cruchten,773,609
2020/05,10,Diekirch,7162,3642
2020/05,10,Dommeldange,3796,2809
2020/05,10,Drauffelt,748,312
2020/05,10,Ettelbruck,14425,9710
2020/05,10,Goebelsmühle,0,0
2020/05,10,Gouvy,2237,394
2020/05,10,Heisdorf,1520,1388
2020/05,10,Kautenbach,5883,4693
2020/05,10,Lintgen,2604,1721
2020/05,10,Lorentzweiler,2378,2029
2020/05,10,Luxembourg,24468,49784
2020/05,10,Merkholtz,0,0
2020/05,10,Mersch,16351,9682
2020/05,10,Michelau,449,201
2020/05,10,Wiltz,0,0
2020/05,10,Pfaffenthal-Kirchberg,10417,14950
2020/05,10,Schieren,1452,1146
2020/05,10,Troisvierges,12060,6085
2020/05,10,Walferdange,3180,2056
2020/05,10,Wiltz,3814,3728
2020/05,10,Wilwerwiltz,742,322
2020/05,16,Belval,274,232
2020/05,16,Belval,1038,390
2020/05,16,Belval,10809,7298
2020/05,16,Belvaux,746,167
2020/05,16,Berchem,2536,1314
2020/05,16,Bettembourg,9373,7375
2020/05,16,Clervaux,181,310
2020/05,16,Differdange,6759,3620
2020/05,16,Dommeldange,1377,3575
2020/05,16,Drauffelt,38,84
2020/05,16,Esch-sur-Alzette,18717,9474
2020/05,16,Ettelbruck,1138,1373
2020/05,16,Goebelsmühle,28,23
2020/05,10,Gouvy,0,63
2020/05,16,Howald,465,2463
2020/05,16,Kautenbach,193,330
2020/05,16,Lamadelaine,430,48
2020/05,16,Luxembourg,21901,36034
2020/05,16,Mersch,695,1053
2020/05,16,Michelau,0,38
2020/05,16,Niederkorn,1890,1007
2020/05,16,Noertzange,1446,943
2020/05,16,Oberkorn,1907,1238
2020/05,16,Pétange,3004,3902
2020/05,16,Pfaffenthal-Kirchberg,2240,6505
2020/05,16,Rodange,82,134
2020/05,16,Schifflange,4597,2718
2020/05,16,Troisvierges,197,368
2020/05,16,Walferdange,206,123
2020/05,16,Wilwerwiltz,58,123
2020/05,30,Betzdorf,810,348
2020/05,30,Cents-Hamm,293,640
2020/05,30,Igel,393,467
2020/05,30,Konz,1246,1608
2020/05,30,Luxembourg,11171,17173
2020/05,30,Manternach,706,391
2020/05,30,Mertert,560,350
2020/05,30,Munsbach,1326,652
2020/05,30,Oetrange,848,627
2020/05,30,Roodt-sur-Syre,1035,880
2020/05,30,Contern,3126,3152
2020/05,30,Trier,5133,2989
2020/05,30,Trier,1983,1703
2020/05,30,Wasserbillig,5308,3800
2020/05,30,Wecker,1328,833
2020/05,50,Arlon,19499,18791
2020/05,50,Bertrange,2133,1841
2020/05,50,Capellen,1453,1015
2020/05,50,Kleinbettingen,3085,2381
2020/05,50,Luxembourg,27161,31241
2020/05,50,Mamer,2437,2018
2020/05,50,Mamer,2364,1559
2020/05,60,Audun-le-Tiche,4478,4987
2020/05,60,Belval,672,507
2020/05,60,Belval,574,612
2020/05,60,Belval,9105,6334
2020/05,60,Belvaux,704,479
2020/05,60,Berchem,1869,1935
2020/05,60,Bettembourg,7673,7052
2020/05,60,Differdange,5828,3923
2020/05,60,Dudelange,0,8
2020/05,60,Dudelange,0,12
2020/05,60,Dudelange,0,8
2020/05,60,Dudelange,0,44
2020/05,60,Esch-sur-Alzette,20969,15553
2020/05,60,Howald,845,1425
2020/05,60,Kayl,0,0
2020/05,60,Lamadelaine,320,133
2020/05,60,Luxembourg,17807,30442
2020/05,60,Niederkorn,1475,1084
2020/05,60,Noertzange,1588,746
2020/05,60,Oberkorn,1850,1502
2020/05,60,Pétange,2868,3472
2020/05,60,Rodange,990,864
2020/05,60,Rumelange,0,0
2020/05,60,Schifflange,4530,3029
2020/05,60,Tétange,0,0
2020/05,60,Volmerange-les-Mines,0,12
2020/05,70,Athus,8142,2078
2020/05,70,Bascharage,6716,3756
2020/05,70,Dippach,2494,1748
2020/05,70,Hollerich,1441,4848
2020/05,70,Lamadelaine,1987,697
2020/05,70,Leudelange,1588,1794
2020/05,70,Longwy,5025,2096
2020/05,70,Luxembourg,14827,36209
2020/05,70,Pétange,10866,6082
2020/05,70,Rodange,12598,6674
2020/05,70,Schouweiler,584,286
2020/05,90,Bettembourg,10069,9996
2020/05,90,Hettange-Grande,5451,5147
2020/05,90,Howald,1752,2963
2020/05,90,Luxembourg,49000,62997
2020/05,90,Thionville,29260,25157
2020/06,10,Clervaux,3790,2486
2020/06,10,Colmar-Berg,2094,1514
2020/06,10,Cruchten,1442,738
2020/06,10,Diekirch,10976,4548
2020/06,10,Dommeldange,5458,3898
2020/06,10,Drauffelt,1190,524
2020/06,10,Ettelbruck,27046,16930
2020/06,10,Goebelsmühle,242,396
2020/06,10,Gouvy,2356,134
2020/06,10,Heisdorf,1980,1734
2020/06,10,Kautenbach,12940,11436
2020/06,10,Lintgen,3802,2570
2020/06,10,Lorentzweiler,3632,2574
2020/06,10,Luxembourg,32740,71586
2020/06,10,Merkholtz,0,286
2020/06,10,Mersch,25316,15754
2020/06,10,Michelau,798,830
2020/06,10,Wiltz,0,0
2020/06,10,Pfaffenthal-Kirchberg,16128,20666
2020/06,10,Schieren,2092,1600
2020/06,10,Troisvierges,8562,4264
2020/06,10,Walferdange,4652,2976
2020/06,10,Wiltz,8670,8132
2020/06,10,Wilwerwiltz,1366,796
2020/06,16,Belval,396,176
2020/06,16,Belval,660,242
2020/06,16,Belval,9878,8646
2020/06,16,Belvaux,484,66
2020/06,16,Berchem,1540,836
2020/06,16,Bettembourg,9646,7996
2020/06,16,Clervaux,1100,2192
2020/06,16,Differdange,6490,4862
2020/06,16,Dommeldange,1592,3478
2020/06,16,Drauffelt,242,472
2020/06,16,Esch-sur-Alzette,17544,12650
2020/06,16,Ettelbruck,7084,5414
2020/06,16,Goebelsmühle,220,236
2020/06,10,Gouvy,0,70
2020/06,16,Howald,720,2040
2020/06,16,Kautenbach,1474,1706
2020/06,16,Lamadelaine,616,462
2020/06,16,Luxembourg,31130,38008
2020/06,16,Mersch,4536,3718
2020/06,16,Michelau,0,52
2020/06,16,Niederkorn,1342,660
2020/06,16,Noertzange,932,624
2020/06,16,Oberkorn,1254,902
2020/06,16,Pétange,3212,3894
2020/06,16,Pfaffenthal-Kirchberg,4856,8032
2020/06,16,Rodange,924,1562
2020/06,16,Schifflange,4564,3206
2020/06,16,Troisvierges,1460,1682
2020/06,16,Walferdange,1262,1308
2020/06,16,Wilwerwiltz,484,466
2020/06,30,Betzdorf,1418,752
2020/06,30,Cents-Hamm,976,988
2020/06,30,Igel,1244,1288
2020/06,30,Konz,3102,3520
2020/06,30,Luxembourg,18646,34530
2020/06,30,Manternach,1194,646
2020/06,30,Mertert,1222,770
2020/06,30,Munsbach,2230,1298
2020/06,30,Oetrange,1626,1062
2020/06,30,Roodt-sur-Syre,2746,1886
2020/06,30,Contern,6224,6052
2020/06,30,Trier,12104,4776
2020/06,30,Trier,4586,3460
2020/06,30,Wasserbillig,9794,6786
2020/06,30,Wecker,2858,1878
2020/06,50,Arlon,25784,20900
2020/06,50,Bertrange,3628,2750
2020/06,50,Capellen,2420,1894
2020/06,50,Kleinbettingen,4438,4400
2020/06,50,Luxembourg,35126,41866
2020/06,50,Mamer,3724,3698
2020/06,50,Mamer,2692,1728
2020/06,60,Audun-le-Tiche,8406,8150
2020/06,60,Belval,770,638
2020/06,60,Belval,792,528
2020/06,60,Belval,14586,8932
2020/06,60,Belvaux,836,396
2020/06,60,Berchem,2200,1892
2020/06,60,Bettembourg,17468,24772
2020/06,60,Differdange,10868,6314
2020/06,60,Dudelange,3124,1144
2020/06,60,Dudelange,4004,1100
2020/06,60,Dudelange,1980,594
2020/06,60,Dudelange,7854,2200
2020/06,60,Esch-sur-Alzette,36772,25720
2020/06,60,Howald,1298,2750
2020/06,60,Kayl,66,0
2020/06,60,Lamadelaine,814,880
2020/06,60,Luxembourg,21252,58674
2020/06,60,Niederkorn,1914,1034
2020/06,60,Noertzange,2354,1672
2020/06,60,Oberkorn,2112,1408
2020/06,60,Pétange,7062,3476
2020/06,60,Rodange,4026,1914
2020/06,60,Rumelange,132,66
2020/06,60,Schifflange,7436,5060
2020/06,60,Tétange,44,66
2020/06,60,Volmerange-les-Mines,1628,418
2020/06,70,Athus,15310,5272
2020/06,70,Bascharage,12224,6994
2020/06,70,Dippach,4302,2924
2020/06,70,Hollerich,2948,9604
2020/06,70,Lamadelaine,4198,1426
2020/06,70,Leudelange,2210,3050
2020/06,70,Longwy,8554,3626
2020/06,70,Luxembourg,30676,71988
2020/06,70,Pétange,20920,11716
2020/06,70,Rodange,27434,12102
2020/06,70,Schouweiler,992,1066
2020/06,90,Bettembourg,19086,17672
2020/06,90,Hettange-Grande,10050,8342
2020/06,90,Howald,3866,5862
2020/06,90,Luxembourg,94528,107946
2020/06,90,Thionville,58110,49924
2020/07,10,Clervaux,5769,3463
2020/07,10,Colmar-Berg,2578,1984
2020/07,10,Cruchten,1502,1126
2020/07,10,Diekirch,12793,5377
2020/07,10,Dommeldange,5956,4500
2020/07,10,Drauffelt,1620,637
2020/07,10,Ettelbruck,34309,26446
2020/07,10,Goebelsmühle,0,140
2020/07,10,Gouvy,2021,1140
2020/07,10,Heisdorf,2387,1842
2020/07,10,Kautenbach,15715,13678
2020/07,10,Lintgen,4662,3418
2020/07,10,Lorentzweiler,4482,3011
2020/07,10,Luxembourg,47500,78523
2020/07,10,Merkholtz,0,403
2020/07,10,Mersch,28472,21839
2020/07,10,Michelau,1103,1441
2020/07,10,Wiltz,0,0
2020/07,10,Pfaffenthal-Kirchberg,18343,25202
2020/07,10,Schieren,2786,1823
2020/07,10,Troisvierges,5313,4564
2020/07,10,Walferdange,5040,3732
2020/07,10,Wiltz,9752,9051
2020/07,10,Wilwerwiltz,1909,2155
2020/07,16,Belval,574,356
2020/07,16,Belval,947,517
2020/07,16,Belval,14472,13464
2020/07,16,Belvaux,681,348
2020/07,16,Berchem,2643,1513
2020/07,16,Bettembourg,15996,13291
2020/07,16,Clervaux,1596,5663
2020/07,16,Differdange,10680,7705
2020/07,16,Dommeldange,2847,5426
2020/07,16,Drauffelt,372,725
2020/07,16,Esch-sur-Alzette,29631,22994
2020/07,16,Ettelbruck,11492,8700
2020/07,16,Goebelsmühle,497,554
2020/07,10,Gouvy,0,95
2020/07,16,Howald,1437,3045
2020/07,16,Kautenbach,2185,2640
2020/07,16,Lamadelaine,986,1388
2020/07,16,Luxembourg,49782,58012
2020/07,16,Mersch,6238,5796
2020/07,16,Michelau,0,46
2020/07,16,Niederkorn,2113,1251
2020/07,16,Noertzange,1717,1310
2020/07,16,Oberkorn,2004,1718
2020/07,16,Pétange,5356,6030
2020/07,16,Pfaffenthal-Kirchberg,7721,12082
2020/07,16,Rodange,2740,2645
2020/07,16,Schifflange,7032,6021
2020/07,16,Troisvierges,4672,2607
2020/07,16,Walferdange,1972,2377
2020/07,16,Wilwerwiltz,696,728
2020/07,30,Betzdorf,1687,992
2020/07,30,Cents-Hamm,1032,1087
2020/07,30,Igel,1179,1531
2020/07,30,Konz,3454,4388
2020/07,30,Luxembourg,26038,39138
2020/07,30,Manternach,1345,900
2020/07,30,Mertert,1403,1012
2020/07,30,Munsbach,2536,2008
2020/07,30,Oetrange,2084,1422
2020/07,30,Roodt-sur-Syre,3176,2457
2020/07,30,Contern,7764,8241
2020/07,30,Trier,13621,5648
2020/07,30,Trier,5477,4232
2020/07,30,Wasserbillig,11740,8876
2020/07,30,Wecker,3270,2332
2020/07,50,Arlon,30037,24286
2020/07,50,Bertrange,3715,3027
2020/07,50,Capellen,2424,2130
2020/07,50,Kleinbettingen,4630,4774
2020/07,50,Luxembourg,41416,46744
2020/07,50,Mamer,3827,3929
2020/07,50,Mamer,2097,1400
2020/07,60,Audun-le-Tiche,8333,8155
2020/07,60,Belval,957,837
2020/07,60,Belval,1101,934
2020/07,60,Belval,21134,13532
2020/07,60,Belvaux,1147,1054
2020/07,60,Berchem,3321,2665
2020/07,60,Bettembourg,29344,37171
2020/07,60,Differdange,16070,10856
2020/07,60,Dudelange,4788,2367
2020/07,60,Dudelange,5614,2439
2020/07,60,Dudelange,2808,3358
2020/07,60,Dudelange,11904,4464
2020/07,60,Esch-sur-Alzette,51459,38170
2020/07,60,Howald,1907,3984
2020/07,60,Kayl,93,16
2020/07,60,Lamadelaine,1224,1049
2020/07,60,Luxembourg,38111,84108
2020/07,60,Niederkorn,2793,2225
2020/07,60,Noertzange,3636,2429
2020/07,60,Oberkorn,3024,2032
2020/07,60,Pétange,10630,6370
2020/07,60,Rodange,6011,3831
2020/07,60,Rumelange,186,139
2020/07,60,Schifflange,11725,8550
2020/07,60,Tétange,62,140
2020/07,60,Volmerange-les-Mines,4500,1007
2020/07,70,Athus,17326,8914
2020/07,70,Bascharage,14857,10443
2020/07,70,Dippach,5633,3690
2020/07,70,Hollerich,5094,10992
2020/07,70,Lamadelaine,5245,2033
2020/07,70,Leudelange,2464,3652
2020/07,70,Longwy,8125,5417
2020/07,70,Luxembourg,48632,86687
2020/07,70,Pétange,26065,18005
2020/07,70,Rodange,34190,17731
2020/07,70,Schouweiler,1257,1399
2020/07,90,Bettembourg,20831,20967
2020/07,90,Hettange-Grande,9375,9722
2020/07,90,Howald,3849,6915
2020/07,90,Luxembourg,113170,112237
2020/07,90,Thionville,73060,67917
2020/08,10,Clervaux,7409,3503
2020/08,10,Colmar-Berg,3596,2263
2020/08,10,Cruchten,1395,1550
2020/08,10,Diekirch,13423,6696
2020/08,10,Dommeldange,6169,4960
2020/08,10,Drauffelt,2201,1178
2020/08,10,Ettelbruck,35991,34441
2020/08,10,Goebelsmühle,0,155
2020/08,10,Gouvy,2294,930
2020/08,10,Heisdorf,2480,2449
2020/08,10,Kautenbach,15500,14229
2020/08,10,Lintgen,5301,4030
2020/08,10,Lorentzweiler,3937,3007
2020/08,10,Luxembourg,56761,81685
2020/08,10,Merkholtz,0,403
2020/08,10,Mersch,28272,22041
2020/08,10,Michelau,1457,1426
2020/08,10,Wiltz,0,0
2020/08,10,Pfaffenthal-Kirchberg,19189,31868
2020/08,10,Schieren,3286,2263
2020/08,10,Troisvierges,7843,4805
2020/08,10,Walferdange,4154,4371
2020/08,10,Wiltz,9579,7967
2020/08,10,Wilwerwiltz,2511,2821
2020/08,16,Belval,310,310
2020/08,16,Belval,992,899
2020/08,16,Belval,19530,16151
2020/08,16,Belvaux,961,806
2020/08,16,Berchem,2666,2294
2020/08,16,Bettembourg,21297,17329
2020/08,16,Clervaux,3658,5518
2020/08,16,Differdange,14477,12896
2020/08,16,Dommeldange,3968,4774
2020/08,16,Drauffelt,713,2015
2020/08,16,Esch-sur-Alzette,41881,36394
2020/08,16,Ettelbruck,20832,21545
2020/08,16,Goebelsmühle,2139,2883
2020/08,10,Gouvy,0,279
2020/08,16,Howald,2480,3844
2020/08,16,Kautenbach,4650,4650
2020/08,16,Lamadelaine,1085,2356
2020/08,16,Luxembourg,71920,74121
2020/08,16,Mersch,9920,13764
2020/08,16,Michelau,0,248
2020/08,16,Niederkorn,2015,1891
2020/08,16,Noertzange,1953,2263
2020/08,16,Oberkorn,1767,2294
2020/08,16,Pétange,8153,7936
2020/08,16,Pfaffenthal-Kirchberg,16957,19096
2020/08,16,Rodange,5673,4557
2020/08,16,Schifflange,10819,8463
2020/08,16,Troisvierges,4309,3472
2020/08,16,Walferdange,2852,2511
2020/08,16,Wilwerwiltz,1116,2573
2020/08,30,Betzdorf,1333,1271
2020/08,30,Cents-Hamm,1085,1519
2020/08,30,Igel,930,1798
2020/08,30,Konz,3410,4619
2020/08,30,Luxembourg,32457,37882
2020/08,30,Manternach,1240,1240
2020/08,30,Mertert,1488,1922
2020/08,30,Munsbach,2759,2015
2020/08,30,Oetrange,2294,2170
2020/08,30,Roodt-sur-Syre,3565,3441
2020/08,30,Contern,9331,7688
2020/08,30,Trier,14508,6944
2020/08,30,Trier,5518,5983
2020/08,30,Wasserbillig,12245,10602
2020/08,30,Wecker,4247,3038
2020/08,50,Arlon,39277,21390
2020/08,50,Bertrange,3689,3410
2020/08,50,Capellen,2914,2449
2020/08,50,Kleinbettingen,5270,5177
2020/08,50,Luxembourg,37820,56513
2020/08,50,Mamer,4278,4092
2020/08,50,Mamer,341,806
2020/08,60,Audun-le-Tiche,8959,7099
2020/08,60,Belval,651,961
2020/08,60,Belval,992,1581
2020/08,60,Belval,23374,19933
2020/08,60,Belvaux,2325,2914
2020/08,60,Berchem,3255,2759
2020/08,60,Bettembourg,40331,44361
2020/08,60,Differdange,22351,19468
2020/08,60,Dudelange,4774,3689
2020/08,60,Dudelange,6355,4309
2020/08,60,Dudelange,2480,6045
2020/08,60,Dudelange,13671,7688
2020/08,60,Esch-sur-Alzette,61628,56792
2020/08,60,Howald,2325,5239
2020/08,60,Kayl,93,0
2020/08,60,Lamadelaine,1085,1209
2020/08,60,Luxembourg,68758,86800
2020/08,60,Niederkorn,2449,3348
2020/08,60,Noertzange,4092,2635
2020/08,60,Oberkorn,2883,2666
2020/08,60,Pétange,14167,11098
2020/08,60,Rodange,6510,7254
2020/08,60,Rumelange,186,186
2020/08,60,Schifflange,14880,15221
2020/08,60,Tétange,62,186
2020/08,60,Volmerange-les-Mines,6541,1736
2020/08,70,Athus,16058,11873
2020/08,70,Bascharage,18197,13609
2020/08,70,Dippach,6696,4433
2020/08,70,Hollerich,6479,13299
2020/08,70,Lamadelaine,4805,2170
2020/08,70,Leudelange,2914,4154
2020/08,70,Longwy,8246,7657
2020/08,70,Luxembourg,66836,94240
2020/08,70,Pétange,28675,23374
2020/08,70,Rodange,39153,22847
2020/08,70,Schouweiler,1395,1829
2020/08,90,Bettembourg,25854,24490
2020/08,90,Hettange-Grande,11408,9331
2020/08,90,Howald,3720,7812
2020/08,90,Luxembourg,125457,114886
2020/08,90,Thionville,88443,96720
2020/09,10,Clervaux,6164,5274
2020/09,10,Colmar-Berg,1888,2180
2020/09,10,Cruchten,1296,1344
2020/09,10,Diekirch,9728,8716
2020/09,10,Dommeldange,5810,5098
2020/09,10,Drauffelt,1692,1012
2020/09,10,Ettelbruck,31750,33578
2020/09,10,Goebelsmühle,256,528
2020/09,10,Gouvy,2894,1316
2020/09,10,Heisdorf,2142,2046
2020/09,10,Kautenbach,14940,13302
2020/09,10,Lintgen,3872,3166
2020/09,10,Lorentzweiler,4032,3808
2020/09,10,Luxembourg,66824,69034
2020/09,10,Merkholtz,0,1040
2020/09,10,Mersch,27810,27610
2020/09,10,Michelau,1280,1734
2020/09,10,Wiltz,0,0
2020/09,10,Pfaffenthal-Kirchberg,20952,25484
2020/09,10,Schieren,2048,2220
2020/09,10,Troisvierges,5870,6306
2020/09,10,Walferdange,4864,3694
2020/09,10,Wiltz,9570,8324
2020/09,10,Wilwerwiltz,2244,2696
2020/09,16,Belval,320,416
2020/09,16,Belval,896,272
2020/09,16,Belval,16650,17646
2020/09,16,Belvaux,640,112
2020/09,16,Berchem,2272,1392
2020/09,16,Bettembourg,17752,16126
2020/09,16,Clervaux,2320,10932
2020/09,16,Differdange,11662,10202
2020/09,16,Dommeldange,4394,6088
2020/09,16,Drauffelt,494,1734
2020/09,16,Esch-sur-Alzette,31238,26906
2020/09,16,Ettelbruck,18888,15040
2020/09,16,Goebelsmühle,512,1070
2020/09,10,Gouvy,0,164
2020/09,16,Howald,2206,3296
2020/09,16,Kautenbach,3280,6698
2020/09,16,Lamadelaine,1114,864
2020/09,16,Luxembourg,74356,64668
2020/09,16,Mersch,11250,10994
2020/09,16,Michelau,0,414
2020/09,16,Niederkorn,1568,1024
2020/09,16,Noertzange,1726,1536
2020/09,16,Oberkorn,1504,1424
2020/09,16,Pétange,6264,8350
2020/09,16,Pfaffenthal-Kirchberg,13344,13846
2020/09,16,Rodange,2536,4272
2020/09,16,Schifflange,7658,6904
2020/09,16,Troisvierges,5510,5778
2020/09,16,Walferdange,2712,3862
2020/09,16,Wilwerwiltz,928,1894
2020/09,30,Betzdorf,2044,1752
2020/09,30,Cents-Hamm,1566,1538
2020/09,30,Igel,1482,1684
2020/09,30,Konz,4574,5886
2020/09,30,Luxembourg,44832,47194
2020/09,30,Manternach,1928,1616
2020/09,30,Mertert,1924,2018
2020/09,30,Munsbach,3562,4128
2020/09,30,Oetrange,2880,2954
2020/09,30,Roodt-sur-Syre,4438,4552
2020/09,30,Contern,9672,11542
2020/09,30,Trier,14384,9364
2020/09,30,Trier,6770,5592
2020/09,30,Wasserbillig,14904,13870
2020/09,30,Wecker,4690,4332
2020/09,50,Arlon,44210,39844
2020/09,50,Bertrange,5446,4808
2020/09,50,Capellen,3658,3524
2020/09,50,Kleinbettingen,6618,7656
2020/09,50,Luxembourg,66620,69360
2020/09,50,Mamer,5868,6428
2020/09,50,Mamer,3730,2884
2020/09,60,Audun-le-Tiche,10174,8980
2020/09,60,Belval,1388,972
2020/09,60,Belval,1210,1602
2020/09,60,Belval,29316,27328
2020/09,60,Belvaux,1328,1258
2020/09,60,Berchem,3618,4800
2020/09,60,Bettembourg,48968,53708
2020/09,60,Differdange,19946,18866
2020/09,60,Dudelange,5968,4484
2020/09,60,Dudelange,6636,5416
2020/09,60,Dudelange,3762,3306
2020/09,60,Dudelange,15140,10474
2020/09,60,Esch-sur-Alzette,63316,62184
2020/09,60,Howald,3788,4564
2020/09,60,Kayl,238,0
2020/09,60,Lamadelaine,2012,3192
2020/09,60,Luxembourg,89318,94448
2020/09,60,Niederkorn,3246,3030
2020/09,60,Noertzange,3982,4148
2020/09,60,Oberkorn,3654,3942
2020/09,60,Pétange,12482,12378
2020/09,60,Rodange,6964,9964
2020/09,60,Rumelange,460,212
2020/09,60,Schifflange,14400,12568
2020/09,60,Tétange,32,266
2020/09,60,Volmerange-les-Mines,3518,2774
2020/09,70,Athus,19342,20292
2020/09,70,Bascharage,16176,20186
2020/09,70,Dippach,5638,6746
2020/09,70,Hollerich,7886,10510
2020/09,70,Lamadelaine,6118,4530
2020/09,70,Leudelange,2222,4820
2020/09,70,Longwy,7728,7592
2020/09,70,Luxembourg,98928,86436
2020/09,70,Pétange,28880,33450
2020/09,70,Rodange,37150,34524
2020/09,70,Schouweiler,1550,2532
2020/09,90,Bettembourg,31256,28898
2020/09,90,Hettange-Grande,15506,13656
2020/09,90,Howald,5414,9198
2020/09,90,Luxembourg,152172,168816
2020/09,90,Thionville,100668,86280
2020/10,10,Clervaux,7598,8729
2020/10,10,Colmar-Berg,4110,4056
2020/10,10,Cruchten,2640,2430
2020/10,10,Diekirch,19260,17012
2020/10,10,Dommeldange,11527,11493
2020/10,10,Drauffelt,2082,1454
2020/10,10,Ettelbruck,47737,53971
2020/10,10,Goebelsmühle,330,900
2020/10,10,Gouvy,2983,580
2020/10,10,Heisdorf,4771,4021
2020/10,10,Kautenbach,20070,18683
2020/10,10,Lintgen,8730,6271
2020/10,10,Lorentzweiler,8430,7710
2020/10,10,Luxembourg,116348,118091
2020/10,10,Merkholtz,0,1898
2020/10,10,Mersch,49017,49381
2020/10,10,Michelau,1734,2159
2020/10,10,Wiltz,0,0
2020/10,10,Pfaffenthal-Kirchberg,38652,43892
2020/10,10,Schieren,4140,3992
2020/10,10,Troisvierges,7711,8339
2020/10,10,Walferdange,10350,7291
2020/10,10,Wiltz,13199,10796
2020/10,10,Wilwerwiltz,2708,2670
2020/10,16,Belval,720,660
2020/10,16,Belval,2220,750
2020/10,16,Belval,34631,40531
2020/10,16,Belvaux,1380,300
2020/10,16,Berchem,5280,3330
2020/10,16,Bettembourg,42402,30339
2020/10,16,Clervaux,4830,13402
2020/10,16,Differdange,23897,20973
2020/10,16,Dommeldange,8403,16894
2020/10,16,Drauffelt,1111,2143
2020/10,16,Esch-sur-Alzette,64619,51371
2020/10,16,Ettelbruck,31460,22510
2020/10,16,Goebelsmühle,1140,1351
2020/10,10,Gouvy,0,126
2020/10,16,Howald,3541,7920
2020/10,16,Kautenbach,7200,8037
2020/10,16,Lamadelaine,2013,1320
2020/10,16,Luxembourg,128854,131262
2020/10,16,Mersch,20115,17529
2020/10,16,Michelau,0,271
2020/10,16,Niederkorn,3690,2430
2020/10,16,Noertzange,4201,2280
2020/10,16,Oberkorn,3330,3300
2020/10,16,Pétange,12364,18421
2020/10,16,Pfaffenthal-Kirchberg,18610,35135
2020/10,16,Rodange,6214,6960
2020/10,16,Schifflange,17673,12184
2020/10,16,Troisvierges,10805,7373
2020/10,16,Walferdange,5974,7655
2020/10,16,Wilwerwiltz,1920,1835
2020/10,30,Betzdorf,2496,1530
2020/10,30,Cents-Hamm,1811,2161
2020/10,30,Igel,1783,1652
2020/10,30,Konz,4541,5803
2020/10,30,Luxembourg,47038,51337
2020/10,30,Manternach,2130,1938
2020/10,30,Mertert,2102,2021
2020/10,30,Munsbach,4157,4156
2020/10,30,Oetrange,3268,2949
2020/10,30,Roodt-sur-Syre,4829,4940
2020/10,30,Contern,10614,11921
2020/10,30,Trier,14476,9304
2020/10,30,Trier,6261,6202
2020/10,30,Wasserbillig,15184,15753
2020/10,30,Wecker,5049,4458
2020/10,50,Arlon,40199,38262
2020/10,50,Bertrange,6697,5570
2020/10,50,Capellen,4831,4572
2020/10,50,Kleinbettingen,7875,10126
2020/10,50,Luxembourg,69110,71522
2020/10,50,Mamer,6710,7820
2020/10,50,Mamer,7425,5992
2020/10,60,Audun-le-Tiche,11571,11296
2020/10,60,Belval,2996,1084
2020/10,60,Belval,1625,2305
2020/10,60,Belval,34106,38888
2020/10,60,Belvaux,1510,1033
2020/10,60,Berchem,4775,6352
2020/10,60,Bettembourg,65394,65806
2020/10,60,Differdange,25461,25249
2020/10,60,Dudelange,10164,4686
2020/10,60,Dudelange,9800,6824
2020/10,60,Dudelange,4775,3767
2020/10,60,Dudelange,19666,13451
2020/10,60,Esch-sur-Alzette,80912,72672
2020/10,60,Howald,4876,5728
2020/10,60,Kayl,421,0
2020/10,60,Lamadelaine,1872,3540
2020/10,60,Luxembourg,115793,130972
2020/10,60,Niederkorn,3465,4525
2020/10,60,Noertzange,5423,5570
2020/10,60,Oberkorn,4339,5629
2020/10,60,Pétange,13725,15847
2020/10,60,Rodange,8846,10232
2020/10,60,Rumelange,820,366
2020/10,60,Schifflange,17836,15168
2020/10,60,Tétange,0,393
2020/10,60,Volmerange-les-Mines,4395,3183
2020/10,70,Athus,27731,26752
2020/10,70,Bascharage,22745,24674
2020/10,70,Dippach,8150,9501
2020/10,70,Hollerich,10133,18797
2020/10,70,Lamadelaine,8317,6035
2020/10,70,Leudelange,4167,7356
2020/10,70,Longwy,17550,10940
2020/10,70,Luxembourg,125150,126362
2020/10,70,Pétange,42440,41608
2020/10,70,Rodange,50729,43874
2020/10,70,Schouweiler,2591,3804
2020/10,90,Bettembourg,37226,29835
2020/10,90,Hettange-Grande,15623,11554
