mY,Days.per.month,Ligne,Localité Map,Montee,Descente
2018/12,31,30,Cents-Hamm,281,284
2018/12,31,30,Igel,1849,2615
2018/12,31,30,Konz,4715,6095
2018/12,31,30,Luxembourg,44078,42021
2018/12,31,30,Manternach,755,998
2018/12,31,30,Mertert,883,1420
2018/12,31,30,Munsbach,1831,2069
2018/12,31,30,Oetrange,943,1091
2018/12,31,30,Roodt-sur-Syre,1519,1682
2018/12,31,30,Contern,6023,7949
2018/12,31,30,Trier,20338,12262
2018/12,31,30,Trier,6337,8398
2018/12,31,30,Wasserbillig,15161,13434
2018/12,31,30,Wecker,2599,2551
2018/12,31,50,Arlon,61044,55926
2018/12,31,50,NA,45,0
2018/12,31,50,Bertrange,5187,6107
2018/12,31,50,Capellen,3463,3766
2018/12,31,50,NA,132,0
2018/12,31,50,Kleinbettingen,7649,8436
2018/12,31,50,Luxembourg,84747,89750
2018/12,31,50,Mamer,5878,6114
2018/12,31,50,Mamer,3629,3710
2018/12,31,50,Rodange,0,612
2018/12,31,50,Virton,435,0
2018/12,31,60,Audun-le-Tiche,8765,6558
2018/12,31,60,Belval,6016,5689
2018/12,31,60,Belval,3022,3653
2018/12,31,60,Belval,55966,45017
2018/12,31,60,Belvaux,2051,2349
2018/12,31,60,Berchem,9438,9747
2018/12,31,60,Bettembourg,67435,72145
2018/12,31,60,Betzdorf,1138,1216
2018/12,31,60,Cents-Hamm,1079,772
2018/12,31,60,Differdange,35411,33222
2018/12,31,60,Dudelange,5499,4975
2018/12,31,60,Dudelange,8187,6466
2018/12,31,60,Dudelange,3794,3811
2018/12,31,60,Dudelange,14470,11002
2018/12,31,60,Esch-sur-Alzette,104881,95488
2018/12,31,60,Howald,4348,8440
2018/12,31,60,Kayl,144,279
2018/12,31,60,Lamadelaine,1320,6160
2018/12,31,60,Luxembourg,161657,168744
2018/12,31,60,Manternach,996,1040
2018/12,31,60,Mertert,835,1139
2018/12,31,60,Munsbach,1364,1568
2018/12,31,60,Niederkorn,5990,5541
2018/12,31,60,Noertzange,7113,6102
2018/12,31,60,Oberkorn,7414,6981
2018/12,31,60,Oetrange,1078,1513
2018/12,31,60,Pétange,17572,23007
2018/12,31,60,Rodange,9061,12273
2018/12,31,60,Roodt-sur-Syre,2092,1816
2018/12,31,60,Rumelange,435,579
2018/12,31,60,Contern,1996,1659
2018/12,31,60,Schifflange,26240,24898
2018/12,31,60,Tétange,27,156
2018/12,31,60,Volmerange-les-Mines,2331,3456
2018/12,31,60,Wasserbillig,2366,3606
2018/12,31,60,Wecker,1958,1997
2018/12,31,70,Athus,19928,17255
2018/12,31,70,NA,0,1176
2018/12,31,70,Bascharage,20845,25907
2018/12,31,70,Dippach,10635,11668
2018/12,31,70,Dommeldange,821,1507
2018/12,31,70,Hollerich,9492,17426
2018/12,31,70,Lamadelaine,6482,6626
2018/12,31,70,Leudelange,2675,4553
2018/12,31,70,Longwy,11302,12463
2018/12,31,70,Luxembourg,117316,105447
2018/12,31,70,Mersch,4098,3455
2018/12,31,70,Pétange,33357,34377
2018/12,31,70,Pfaffenthal-Kirchberg,5505,6535
2018/12,31,70,Rodange,44281,36242
2018/12,31,70,Schouweiler,1752,3266
2018/12,31,90,Bettembourg,32987,32904
2018/12,31,90,Hettange-Grande,13943,15412
2018/12,31,90,Howald,3570,8848
2018/12,31,90,Luxembourg,167790,179121
2018/12,31,90,Thionville,65856,59017
2019/01,31,10,Belval,46,1981
2019/01,31,10,Bettembourg,727,241
2019/01,31,10,Clervaux,7435,9223
2019/01,31,10,Colmar-Berg,4095,3889
2019/01,31,10,Cruchten,2361,2200
2019/01,31,10,Diekirch,20137,20876
2019/01,31,10,Differdange,42,340
2019/01,31,10,Dommeldange,12171,10240
2019/01,31,10,Drauffelt,1853,1729
2019/01,31,10,Esch-sur-Alzette,338,1126
2019/01,31,10,Ettelbruck,56116,61223
2019/01,31,10,Goebelsmühle,548,509
2019/01,31,10,Gouvy,1678,248
2019/01,31,10,Heisdorf,5538,5346
2019/01,31,10,Howald,31,152
2019/01,31,10,Kautenbach,21937,24164
2019/01,31,10,Lamadelaine,0,114
2019/01,31,10,Lintgen,7599,6765
2019/01,31,10,Lorentzweiler,6911,8205
2019/01,31,10,Luxembourg,134314,119041
2019/01,31,10,Merkholtz,8,301
2019/01,31,10,Mersch,45079,48963
2019/01,31,10,Michelau,1381,1707
2019/01,31,10,Noertzange,4,23
2019/01,31,10,Pétange,0,8
2019/01,31,10,Wiltz,92,112
2019/01,31,10,Pfaffenthal-Kirchberg,37515,38908
2019/01,31,10,Rodange,0,0
2019/01,31,10,Schieren,4081,4370
2019/01,31,10,Schifflange,244,27
2019/01,31,10,Troisvierges,7685,9290
2019/01,31,10,Walferdange,8969,8717
2019/01,31,10,Wiltz,16430,13610
2019/01,31,10,Wilwerwiltz,2348,2905
2019/01,31,16,Belval,14236,19709
2019/01,31,16,Bettembourg,15098,11990
2019/01,31,16,Clervaux,4964,4845
2019/01,31,16,Differdange,9893,13414
2019/01,31,16,Dommeldange,3238,6503
2019/01,31,16,Drauffelt,1529,1291
2019/01,31,16,Esch-sur-Alzette,24920,25272
2019/01,31,16,Ettelbruck,26454,17367
2019/01,31,16,Goebelsmühle,913,1173
2019/01,31,16,Howald,1545,2163
2019/01,31,16,Kautenbach,6045,7527
2019/01,31,16,Lamadelaine,5705,5717
2019/01,31,16,Luxembourg,72975,60177
2019/01,31,16,Mersch,13258,12726
2019/01,31,16,Michelau,358,0
2019/01,31,16,Noertzange,1742,2415
2019/01,31,16,Pétange,5747,5100
2019/01,31,16,Pfaffenthal-Kirchberg,13174,17495
2019/01,31,16,Rodange,3690,6382
2019/01,31,16,Schifflange,6829,8270
2019/01,31,16,Troisvierges,6304,5954
2019/01,31,16,Walferdange,2630,4622
2019/01,31,16,Wilwerwiltz,1712,2847
2019/01,31,30,Betzdorf,704,951
2019/01,31,30,Cents-Hamm,356,352
2019/01,31,30,Igel,1762,2771
2019/01,31,30,Konz,4693,6378
2019/01,31,30,Luxembourg,46426,43803
2019/01,31,30,Manternach,856,969
2019/01,31,30,Mertert,927,1703
2019/01,31,30,Munsbach,2035,2116
2019/01,31,30,Oetrange,1157,1063
2019/01,31,30,Roodt-sur-Syre,1889,1889
2019/01,31,30,Contern,7013,8776
2019/01,31,30,Trier,22261,12153
2019/01,31,30,Trier,6460,8884
2019/01,31,30,Wasserbillig,15452,15116
2019/01,31,30,Wecker,2766,2606
2019/01,31,50,Arlon,66362,59544
2019/01,31,50,NA,76,19
2019/01,31,50,Bertrange,5494,6611
2019/01,31,50,Capellen,3884,4238
2019/01,31,50,NA,164,0
2019/01,31,50,Kleinbettingen,8418,9594
2019/01,31,50,Luxembourg,86926,94342
2019/01,31,50,Mamer,6598,6246
2019/01,31,50,Mamer,4922,4459
2019/01,31,50,Rodange,0,595
2019/01,31,50,Virton,374,0
2019/01,31,60,Audun-le-Tiche,9773,7193
2019/01,31,60,Belval,7409,5658
2019/01,31,60,Belval,3066,3783
2019/01,31,60,Belval,58800,45765
2019/01,31,60,Belvaux,2297,2429
2019/01,31,60,Berchem,10373,10410
2019/01,31,60,Bettembourg,72029,73442
2019/01,31,60,Betzdorf,1126,1583
2019/01,31,60,Cents-Hamm,1213,962
2019/01,31,60,Differdange,37625,33857
2019/01,31,60,Dudelange,5889,5504
2019/01,31,60,Dudelange,8595,6872
2019/01,31,60,Dudelange,3607,4083
2019/01,31,60,Dudelange,15031,12256
2019/01,31,60,Esch-sur-Alzette,105670,99341
2019/01,31,60,Howald,4469,8497
2019/01,31,60,Kayl,206,295
2019/01,31,60,Lamadelaine,1284,6641
2019/01,31,60,Luxembourg,167012,174936
2019/01,31,60,Manternach,1089,1287
2019/01,31,60,Mertert,858,1344
2019/01,31,60,Munsbach,1385,1673
2019/01,31,60,Niederkorn,5998,5754
2019/01,31,60,Noertzange,7096,6291
2019/01,31,60,Oberkorn,7618,7805
2019/01,31,60,Oetrange,1139,1827
2019/01,31,60,Pétange,18369,25026
2019/01,31,60,Rodange,8697,12066
2019/01,31,60,Roodt-sur-Syre,2069,2009
2019/01,31,60,Rumelange,497,625
2019/01,31,60,Contern,2120,1647
2019/01,31,60,Schifflange,27557,25671
2019/01,31,60,Tétange,27,176
2019/01,31,60,Volmerange-les-Mines,2284,4063
2019/01,31,60,Wasserbillig,2374,3596
2019/01,31,60,Wecker,2018,2493
2019/01,31,70,Athus,21738,18795
2019/01,31,70,NA,0,1462
2019/01,31,70,Bascharage,22661,27903
2019/01,31,70,Dippach,11538,12611
2019/01,31,70,Dommeldange,977,2736
2019/01,31,70,Hollerich,10696,18338
2019/01,31,70,Lamadelaine,7019,7233
2019/01,31,70,Leudelange,2746,4711
2019/01,31,70,Longwy,12582,14313
2019/01,31,70,Luxembourg,126383,113220
2019/01,31,70,Mersch,4695,4859
2019/01,31,70,Pétange,35767,36615
2019/01,31,70,Pfaffenthal-Kirchberg,6915,6335
2019/01,31,70,Rodange,47794,39356
2019/01,31,70,Schouweiler,1792,3547
2019/01,31,90,Bettembourg,36984,38188
2019/01,31,90,Hettange-Grande,15596,19167
2019/01,31,90,Howald,4120,8796
2019/01,31,90,Luxembourg,189645,202753
2019/01,31,90,Thionville,90965,82773
2019/02,28,10,Belval,40,1320
2019/02,28,10,Bettembourg,555,190
2019/02,28,10,Clervaux,6779,7915
2019/02,28,10,Colmar-Berg,3575,3581
2019/02,28,10,Cruchten,2070,1973
2019/02,28,10,Diekirch,17667,17592
2019/02,28,10,Differdange,45,275
2019/02,28,10,Dommeldange,10598,9728
2019/02,28,10,Drauffelt,1634,1520
2019/02,28,10,Esch-sur-Alzette,235,840
2019/02,28,10,Ettelbruck,49594,54497
2019/02,28,10,Goebelsmühle,523,523
2019/02,28,10,Gouvy,1539,266
2019/02,28,10,Heisdorf,4657,4690
2019/02,28,10,Howald,25,80
2019/02,28,10,Kautenbach,19111,21255
2019/02,28,10,Lamadelaine,0,90
2019/02,28,10,Lintgen,6728,5989
2019/02,28,10,Lorentzweiler,6190,6919
2019/02,28,10,Luxembourg,116321,104986
2019/02,28,10,Merkholtz,53,289
2019/02,28,10,Mersch,40336,43725
2019/02,28,10,Michelau,1221,1354
2019/02,28,10,Noertzange,10,15
2019/02,28,10,Pétange,0,10
2019/02,28,10,Wiltz,93,22
2019/02,28,10,Pfaffenthal-Kirchberg,34100,32704
2019/02,28,10,Rodange,0,25
2019/02,28,10,Schieren,3481,3974
2019/02,28,10,Schifflange,205,15
2019/02,28,10,Troisvierges,6937,8187
2019/02,28,10,Walferdange,7815,7143
2019/02,28,10,Wiltz,13774,11716
2019/02,28,10,Wilwerwiltz,2063,2584
2019/02,28,16,Belval,12170,20030
2019/02,28,16,Bettembourg,13105,10180
2019/02,28,16,Clervaux,4370,4310
2019/02,28,16,Differdange,8545,11515
2019/02,28,16,Dommeldange,3210,5350
2019/02,28,16,Drauffelt,1255,1165
2019/02,28,16,Esch-sur-Alzette,21385,22470
2019/02,28,16,Ettelbruck,22550,14910
2019/02,28,16,Goebelsmühle,770,955
2019/02,28,16,Howald,1495,1730
2019/02,28,16,Kautenbach,5405,6265
2019/02,28,16,Lamadelaine,4660,3710
2019/02,28,16,Luxembourg,65475,53590
2019/02,28,16,Mersch,11435,11080
2019/02,28,16,Michelau,290,0
2019/02,28,16,Noertzange,1530,2105
2019/02,28,16,Pétange,4925,4625
2019/02,28,16,Pfaffenthal-Kirchberg,11465,14805
2019/02,28,16,Rodange,3155,4675
2019/02,28,16,Schifflange,5720,7195
2019/02,28,16,Troisvierges,5615,5155
2019/02,28,16,Walferdange,2295,3885
2019/02,28,16,Wilwerwiltz,1430,2505
2019/02,28,30,Betzdorf,573,797
2019/02,28,30,Cents-Hamm,191,222
2019/02,28,30,Igel,1557,2350
2019/02,28,30,Konz,3926,5601
2019/02,28,30,Luxembourg,42527,37888
2019/02,28,30,Manternach,597,800
2019/02,28,30,Mertert,714,1320
2019/02,28,30,Munsbach,2266,1772
2019/02,28,30,Oetrange,1477,1197
2019/02,28,30,Roodt-sur-Syre,1452,1369
2019/02,28,30,Contern,6218,8241
2019/02,28,30,Trier,17280,14685
2019/02,28,30,Trier,5463,7908
2019/02,28,30,Wasserbillig,13163,14219
2019/02,28,30,Wecker,2459,2939
2019/02,28,50,Arlon,56805,49411
2019/02,28,50,NA,60,15
2019/02,28,50,Bertrange,4986,5605
2019/02,28,50,Capellen,3484,3723
2019/02,28,50,NA,135,0
2019/02,28,50,Kleinbettingen,7275,8156
2019/02,28,50,Luxembourg,75749,82924
2019/02,28,50,Mamer,5748,5439
2019/02,28,50,Mamer,4350,3790
2019/02,28,50,Rodange,0,490
2019/02,28,50,Virton,310,0
2019/02,28,60,Audun-le-Tiche,8092,6264
2019/02,28,60,Belval,5645,4123
2019/02,28,60,Belval,2351,3177
2019/02,28,60,Belval,48520,38571
2019/02,28,60,Belvaux,2039,2115
2019/02,28,60,Berchem,8546,8727
2019/02,28,60,Bettembourg,62026,64851
2019/02,28,60,Betzdorf,1102,1382
2019/02,28,60,Cents-Hamm,1019,955
2019/02,28,60,Differdange,31907,28569
2019/02,28,60,Dudelange,4967,4730
2019/02,28,60,Dudelange,7277,6066
2019/02,28,60,Dudelange,2998,3526
2019/02,28,60,Dudelange,13255,10867
2019/02,28,60,Esch-sur-Alzette,90286,86295
2019/02,28,60,Howald,4072,6277
2019/02,28,60,Kayl,185,220
2019/02,28,60,Lamadelaine,1172,5682
2019/02,28,60,Luxembourg,144183,148518
2019/02,28,60,Manternach,1029,1170
2019/02,28,60,Mertert,759,1311
2019/02,28,60,Munsbach,683,1400
2019/02,28,60,Niederkorn,5099,5061
2019/02,28,60,Noertzange,5693,5340
2019/02,28,60,Oberkorn,6500,6799
2019/02,28,60,Oetrange,441,924
2019/02,28,60,Pétange,16419,20911
2019/02,28,60,Rodange,8091,10363
2019/02,28,60,Roodt-sur-Syre,1834,1900
2019/02,28,60,Rumelange,425,400
2019/02,28,60,Contern,2011,1122
2019/02,28,60,Schifflange,23211,21112
2019/02,28,60,Tétange,25,115
2019/02,28,60,Volmerange-les-Mines,1874,3305
2019/02,28,60,Wasserbillig,2370,2175
2019/02,28,60,Wecker,2039,1604
2019/02,28,70,Athus,18706,17570
2019/02,28,70,NA,0,1320
2019/02,28,70,Bascharage,19719,23204
2019/02,28,70,Dippach,9557,10614
2019/02,28,70,Dommeldange,1070,1663
2019/02,28,70,Hollerich,8933,15346
2019/02,28,70,Lamadelaine,5689,6469
2019/02,28,70,Leudelange,2273,4183
2019/02,28,70,Longwy,10722,10943
2019/02,28,70,Luxembourg,108212,101668
2019/02,28,70,Mersch,5990,3025
2019/02,28,70,Pétange,31013,30018
2019/02,28,70,Pfaffenthal-Kirchberg,4936,6737
2019/02,28,70,Rodange,41536,34588
2019/02,28,70,Schouweiler,1597,2802
2019/02,28,90,Bettembourg,31312,30886
2019/02,28,90,Hettange-Grande,14006,20039
2019/02,28,90,Howald,3528,7502
2019/02,28,90,Luxembourg,167826,173981
2019/02,28,90,Thionville,94899,81620
2019/03,31,10,Belval,0,1953
2019/03,31,10,Bettembourg,1512,252
2019/03,31,10,Clervaux,8989,9417
2019/03,31,10,Colmar-Berg,3818,3682
2019/03,31,10,Cruchten,2182,2096
2019/03,31,10,Diekirch,15679,21226
2019/03,31,10,Differdange,63,399
2019/03,31,10,Dommeldange,10967,9708
2019/03,31,10,Drauffelt,2226,1620
2019/03,31,10,Esch-sur-Alzette,357,2037
2019/03,31,10,Ettelbruck,56120,61363
2019/03,31,10,Goebelsmühle,752,668
2019/03,31,10,Gouvy,3775,452
2019/03,31,10,Heisdorf,4135,3901
2019/03,31,10,Howald,105,105
2019/03,31,10,Kautenbach,24546,23571
2019/03,31,10,Lamadelaine,0,0
2019/03,31,10,Lintgen,8132,5884
2019/03,31,10,Lorentzweiler,7171,7332
2019/03,31,10,Luxembourg,128895,113797
2019/03,31,10,Merkholtz,10,1328
2019/03,31,10,Mersch,47307,50534
2019/03,31,10,Michelau,1639,1470
2019/03,31,10,Noertzange,84,21
2019/03,31,10,Pétange,0,147
2019/03,31,10,Wiltz,110,15
2019/03,31,10,Pfaffenthal-Kirchberg,37911,37420
2019/03,31,10,Rodange,0,0
2019/03,31,10,Schieren,4146,4312
2019/03,31,10,Schifflange,105,105
2019/03,31,10,Troisvierges,8958,10282
2019/03,31,10,Walferdange,7991,7625
2019/03,31,10,Wiltz,16019,14507
2019/03,31,10,Wilwerwiltz,2537,2982
2019/03,31,16,Belval,13419,19635
2019/03,31,16,Bettembourg,14175,12138
2019/03,31,16,Clervaux,4515,4158
2019/03,31,16,Differdange,9450,12369
2019/03,31,16,Dommeldange,3402,5943
2019/03,31,16,Drauffelt,1491,1344
2019/03,31,16,Esch-sur-Alzette,24675,25704
2019/03,31,16,Ettelbruck,22953,16737
2019/03,31,16,Goebelsmühle,819,903
2019/03,31,16,Howald,1827,1953
2019/03,31,16,Kautenbach,5418,6006
2019/03,31,16,Lamadelaine,3906,2289
2019/03,31,16,Luxembourg,75369,62244
2019/03,31,16,Mersch,12012,10668
2019/03,31,16,Michelau,378,0
2019/03,31,16,Noertzange,2121,2478
2019/03,31,16,Pétange,5901,4200
2019/03,31,16,Pfaffenthal-Kirchberg,13062,17598
2019/03,31,16,Rodange,3654,7266
2019/03,31,16,Schifflange,6783,8148
2019/03,31,16,Troisvierges,5397,5313
2019/03,31,16,Walferdange,1869,4368
2019/03,31,16,Wilwerwiltz,1596,2541
2019/03,31,30,Betzdorf,794,1099
2019/03,31,30,Cents-Hamm,389,504
2019/03,31,30,Igel,1559,2760
2019/03,31,30,Konz,4069,6015
2019/03,31,30,Luxembourg,48332,41543
2019/03,31,30,Manternach,897,959
2019/03,31,30,Mertert,821,1937
2019/03,31,30,Munsbach,1833,2023
2019/03,31,30,Oetrange,1077,984
2019/03,31,30,Roodt-sur-Syre,1963,1715
2019/03,31,30,Contern,6820,7912
2019/03,31,30,Trier,19064,17392
2019/03,31,30,Trier,5942,8767
2019/03,31,30,Wasserbillig,14847,14290
2019/03,31,30,Wecker,3040,3042
2019/03,31,50,Arlon,63310,54581
2019/03,31,50,NA,63,231
2019/03,31,50,Bertrange,5584,7077
2019/03,31,50,Capellen,4042,4487
2019/03,31,50,NA,357,399
2019/03,31,50,Kleinbettingen,8718,9866
2019/03,31,50,Luxembourg,82669,91429
2019/03,31,50,Mamer,6965,6725
2019/03,31,50,Mamer,6531,5712
2019/03,31,50,Rodange,0,756
2019/03,31,50,Virton,966,0
2019/03,31,60,Audun-le-Tiche,9380,6902
2019/03,31,60,Belval,7545,5240
2019/03,31,60,Belval,2504,2563
2019/03,31,60,Belval,51955,44664
2019/03,31,60,Belvaux,2086,2338
2019/03,31,60,Berchem,9756,9568
2019/03,31,60,Bettembourg,68333,72258
2019/03,31,60,Betzdorf,1069,1503
