Id,geometry_ATP,stop_id,stop_name,localite_ATP,label,Label_cor,country-corrected,localite_ACT,dist,rue,code_postal,similar_to_locATP,similar_to_locACT,coord_x,coord_y
68,POINT (56746.434983470695 103178.7965963676),2.00151E+11,"Arsdorf, Um Knupp",Arsdorf,Arsdorf,Arsdorf,L,Arsdorf,19.14474162,Rue du Lac,8808,"['Arsdorf', 'Ermsdorf', 'Reisdorf', 'Walsdorf', 'Boursdorf']","['Arsdorf', 'Ermsdorf', 'Reisdorf', 'Walsdorf', 'Boursdorf']",56746.43498,103178.7966
69,POINT (56759.248543858266 103182.30079933282),2.00151E+11,"Arsdorf, Um Knupp",Arsdorf,Arsdorf,Arsdorf,L,Arsdorf,26.58222267,Rue du Lac,8808,"['Arsdorf', 'Ermsdorf', 'Reisdorf', 'Walsdorf', 'Boursdorf']","['Arsdorf', 'Ermsdorf', 'Reisdorf', 'Walsdorf', 'Boursdorf']",56759.24854,103182.3008
70,POINT (84661.16353638917 64859.151671422376),2.00221E+11,"Aspelt, Am Grëndchen",Aspelt,Aspelt,Aspelt,L,Aspelt,25.12066431,Munnereferstrooss,5730,"['Aspelt', 'Nospelt', 'Urspelt', 'Assel', 'Sinspelt']","['Aspelt', 'Nospelt', 'Urspelt', 'Assel', 'Sinspelt']",84661.16354,64859.15167
71,POINT (84775.84720294326 64711.328843458374),2.00221E+11,"Aspelt, Am Grëndchen",Aspelt,Aspelt,Aspelt,L,Aspelt,16.57393533,Munnereferstrooss,5730,"['Aspelt', 'Nospelt', 'Urspelt', 'Assel', 'Sinspelt']","['Aspelt', 'Nospelt', 'Urspelt', 'Assel', 'Sinspelt']",84775.8472,64711.32884
72,POINT (84185.49482763652 65055.39826855739),2.00221E+11,"Aspelt, Gare",Aspelt,Aspelt,Aspelt,L,Aspelt,17.3457239,Op der Gare,5730,"['Aspelt', 'Nospelt', 'Urspelt', 'Assel', 'Sinspelt']","['Aspelt', 'Nospelt', 'Urspelt', 'Assel', 'Sinspelt']",84185.49483,65055.39827
73,POINT (84182.72706559593 65076.3055935318),2.00221E+11,"Aspelt, Gare",Aspelt,Aspelt,Aspelt,L,Aspelt,25.83631188,Op der Gare,5730,"['Aspelt', 'Nospelt', 'Urspelt', 'Assel', 'Sinspelt']","['Aspelt', 'Nospelt', 'Urspelt', 'Assel', 'Sinspelt']",84182.72707,65076.30559
74,POINT (90514.58036085396 68882.89746607086),2.0021E+11,Assel,Assel,Assel,Assel,L,Assel,10.36832689,Rue de Rolling,5402,"['Assel', 'Hassel', 'Sassel', 'Asselborn', 'Aspelt']","['Assel', 'Hassel', 'Sassel', 'Asselborn', 'Aspelt']",90514.58036,68882.89747
75,POINT (90524.16190322799 68867.23383655357),2.0021E+11,Assel,Assel,Assel,Assel,L,Assel,12.07438923,Rue de Rolling,5402,"['Assel', 'Hassel', 'Sassel', 'Asselborn', 'Aspelt']","['Assel', 'Hassel', 'Sassel', 'Asselborn', 'Aspelt']",90524.1619,68867.23384
1332,POINT (64764.230214995085 128743.87852286418),2.00111E+11,Emeschbach,Emeschbach,,Asselborn,L,Asselborn,44.3051498,Hauptstrooss,9940,"['Mersch', 'Fischbach', 'Schwebach', 'Bech', 'Munsbach']","['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']",64764.23021,128743.8785
1333,POINT (64764.23074021982 128718.85123205246),2.00111E+11,Emeschbach,Emeschbach,,Asselborn,L,Asselborn,41.74307172,Hauptstrooss,9940,"['Mersch', 'Fischbach', 'Schwebach', 'Bech', 'Munsbach']","['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']",64764.23074,128718.8512
76,POINT (66093.28627195257 129183.53230345927),2.00111E+11,"Asselborn, Burregaass",Asselborn,Asselborn,Asselborn,L,Asselborn,26.98714288,Burregaass,9940,"['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']","['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']",66093.28627,129183.5323
77,POINT (66105.17548556722 129187.95081785295),2.00111E+11,"Asselborn, Burregaass",Asselborn,Asselborn,Asselborn,L,Asselborn,17.3672077,Burregaass,9940,"['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']","['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']",66105.17549,129187.9508
78,POINT (66096.45034498742 129548.8112442536),2.00111E+11,"Asselborn, Elwenter Weeg",Asselborn,Asselborn,Asselborn,L,Asselborn,12.59280386,Elwenter Weeg,9940,"['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']","['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']",66096.45034,129548.8112
79,POINT (66102.1223281587 129584.05723382623),2.00111E+11,"Asselborn, Elwenter Weeg",Asselborn,Asselborn,Asselborn,L,Asselborn,22.86771215,Elwenter Weeg,9940,"['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']","['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']",66102.12233,129584.0572
80,POINT (66718.03148591533 130781.13940695763),2.00111E+11,"Asselborn, Legaye",Asselborn,Asselborn,Asselborn,L,Asselborn,22.21503739,Legaye,9940,"['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']","['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']",66718.03149,130781.1394
81,POINT (66710.22386657805 130776.82066105946),2.00111E+11,"Asselborn, Legaye",Asselborn,Asselborn,Asselborn,L,Asselborn,28.26149316,Legaye,9940,"['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']","['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']",66710.22387,130776.8207
82,POINT (65927.92853786223 129402.31230039147),2.00111E+11,"Asselborn, Seeërei",Asselborn,Asselborn,Asselborn,L,Asselborn,18.54233522,Burregaass,9940,"['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']","['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']",65927.92854,129402.3123
83,POINT (65921.04870306299 129398.10350626893),2.00111E+11,"Asselborn, Seeërei",Asselborn,Asselborn,Asselborn,L,Asselborn,16.30463464,Burregaass,9940,"['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']","['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']",65921.0487,129398.1035
84,POINT (65916.92344729586 129243.83500328686),2.00111E+11,"Asselborn, Uäwwelaanst",Asselborn,Asselborn,Asselborn,L,Asselborn,10.05727401,Uäwwelaanst,9940,"['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']","['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']",65916.92345,129243.835
85,POINT (65909.5101043555 129254.53276194891),2.00111E+11,"Asselborn, Uäwwelaanst",Asselborn,Asselborn,Asselborn,L,Asselborn,22.04296282,Uäwwelaanst,9940,"['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']","['Asselborn', 'Assel', 'Born', 'Eselborn', 'Savelborn']",65909.5101,129254.5328
88,POINT (80271.64429371337 84052.62335928717),2.0016E+11,Asselscheuer/Uesselscheier,Asselscheuer/uesselscheier,,Asselscheuer,L,Asselscheuer,32.19812536,Rue du Gruenewald,7392,"['Assel', 'Selscheid', 'Eschweiler', 'Welscheid', 'Gruemelscheid']","['Assel', 'Hassel', 'Sassel', 'Kockelscheuer', 'Eschette']",80271.64429,84052.62336
89,POINT (80295.5289736688 84030.49134454093),2.0016E+11,Asselscheuer/Uesselscheier,Asselscheuer/uesselscheier,,Asselscheuer,L,Asselscheuer,16.81356605,Rue du Gruenewald,7392,"['Assel', 'Selscheid', 'Eschweiler', 'Welscheid', 'Gruemelscheid']","['Assel', 'Hassel', 'Sassel', 'Kockelscheuer', 'Eschette']",80295.52897,84030.49134
109,POINT (66720.72698818297 134556.26601935044),2.00111E+11,"Basbellain, Eglise",Basbellain,Basbellain,Basbellain,L,Basbellain,24.73361094,Duarrefstrooss,9942,"['Basbellain', 'Ell', 'Hautbellain', 'Assel', 'Bras']","['Basbellain', 'Ell', 'Hautbellain', 'Assel', 'Bras']",66720.72699,134556.266
110,POINT (66711.72210758607 134556.95572961017),2.00111E+11,"Basbellain, Eglise",Basbellain,Basbellain,Basbellain,L,Basbellain,23.90696227,Duarrefstrooss,9942,"['Basbellain', 'Ell', 'Hautbellain', 'Assel', 'Bras']","['Basbellain', 'Ell', 'Hautbellain', 'Assel', 'Bras']",66711.72211,134556.9557
111,POINT (66837.76787024598 134188.57421602824),2.00111E+11,"Basbellain, Wilmes",Basbellain,Basbellain,Basbellain,L,Basbellain,21.79106302,An der Triit,9942,"['Basbellain', 'Ell', 'Hautbellain', 'Assel', 'Bras']","['Basbellain', 'Ell', 'Hautbellain', 'Assel', 'Bras']",66837.76787,134188.5742
112,POINT (66845.9106524582 134185.88463957811),2.00111E+11,"Basbellain, Wilmes",Basbellain,Basbellain,Basbellain,L,Basbellain,30.32213849,An der Triit,9942,"['Basbellain', 'Ell', 'Hautbellain', 'Assel', 'Bras']","['Basbellain', 'Ell', 'Hautbellain', 'Assel', 'Bras']",66845.91065,134185.8846
132,POINT (62365.83738250863 69315.7001364923),2.0019E+11,"Bascharage/Sanem, Gare routière",Bascharage/sanem,,Bascharage,L,Bascharage,61.7593177,Rue de la Continentale,4917,"['Bascharage', 'Sanem', 'Bras', 'Harlange', 'Hayange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",62365.83738,69315.70014
113,POINT (61186.84314547262 70149.79552619162),2.0019E+11,"Bascharage, Arcades",Bascharage,Bascharage,Bascharage,L,Bascharage,12.49217881,Avenue de Luxembourg,4940,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",61186.84315,70149.79553
114,POINT (61550.145706516814 70280.57805863065),2.0019E+11,"Bascharage, Boeltgen",Bascharage,Bascharage,Bascharage,L,Bascharage,7.050226108,Boulevard J-F Kennedy,4930,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",61550.14571,70280.57806
115,POINT (61529.51151226503 70296.77503930712),2.0019E+11,"Bascharage, Boeltgen",Bascharage,Bascharage,Bascharage,L,Bascharage,20.11217385,Boulevard J-F Kennedy,4930,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",61529.51151,70296.77504
116,POINT (59775.814172711405 69362.26318062382),2.0019E+11,"Bascharage, Bomecht",Bascharage,Bascharage,Bascharage,L,Bascharage,12.67904109,Rue de la Reconnaissance Nationale,4936,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",59775.81417,69362.26318
117,POINT (59790.20083892222 69378.78212877664),2.0019E+11,"Bascharage, Bomecht",Bascharage,Bascharage,Bascharage,L,Bascharage,13.83177868,Rue de la Reconnaissance Nationale,4936,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",59790.20084,69378.78213
118,POINT (62090.19102874899 70843.12484945882),2.0019E+11,"Bascharage, Bommelscheier",Bascharage,Bascharage,Bascharage,L,Bascharage,15.42607357,Avenue de Luxembourg,4940,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",62090.19103,70843.12485
119,POINT (62345.02321786615 70957.74462509768),2.0019E+11,"Bascharage, Bommertbesch",Bascharage,Bascharage,Bascharage,L,Bascharage,23.83409143,Avenue de Luxembourg,4940,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",62345.02322,70957.74463
121,POINT (61547.40691341578 70433.51838146802),2.0019E+11,"Bascharage, Brasserie",Bascharage,Bascharage,Bascharage,L,Bascharage,6.084179987,Avenue de Luxembourg,4940,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",61547.40691,70433.51838
122,POINT (61518.90822223381 70391.35010039357),2.0019E+11,"Bascharage, Brasserie",Bascharage,Bascharage,Bascharage,L,Bascharage,21.54975571,Avenue de Luxembourg,4940,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",61518.90822,70391.3501
123,POINT (61098.58723599369 70421.59455873122),2.0019E+11,"Bascharage, Eglise",Bascharage,Bascharage,Bascharage,L,Bascharage,18.51346718,Rue de la Résistance,4942,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",61098.58724,70421.59456
124,POINT (61115.8502341733 70414.19417210485),2.0019E+11,"Bascharage, Eglise",Bascharage,Bascharage,Bascharage,L,Bascharage,17.11681107,Rue de la Résistance,4942,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",61115.85023,70414.19417
127,POINT (59579.0312957694 69539.95032865196),2.0019E+11,"BASCHARAGE, Jules Hemmer",Bascharage,Bascharage,Bascharage,L,Bascharage,25.22877469,Rue Jules Hemmer,4926,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",59579.0313,69539.95033
128,POINT (61154.43687145468 70108.53238138398),2.0019E+11,"Bascharage, Place Schuman",Bascharage,Bascharage,Bascharage,L,Bascharage,19.74874078,Avenue de Luxembourg,4940,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",61154.43687,70108.53238
129,POINT (61937.761317127624 70747.30779574379),2.0019E+11,"Bascharage, Prince Henri",Bascharage,Bascharage,Bascharage,L,Bascharage,23.65961855,Avenue de Luxembourg,4940,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",61937.76132,70747.3078
130,POINT (60173.85738051678 69552.32990109328),2.0019E+11,"Bascharage, R.P. André Siebenbour",Bascharage,Bascharage,Bascharage,L,Bascharage,30.85025038,Rue de la Reconnaissance Nationale,4936,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",60173.85738,69552.3299
131,POINT (60161.11884035356 69570.83909032767),2.0019E+11,"Bascharage, R.P. André Siebenbour",Bascharage,Bascharage,Bascharage,L,Bascharage,35.77433787,Rue Michel Klein,4950,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",60161.11884,69570.83909
133,POINT (60578.93127818632 69794.6752320261),2.0019E+11,"Bascharage, Sicon",Bascharage,Bascharage,Bascharage,L,Bascharage,19.85699115,Avenue de Luxembourg,4950,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",60578.93128,69794.67523
134,POINT (60624.88036212798 69797.40390841712),2.0019E+11,"Bascharage, Sicon",Bascharage,Bascharage,Bascharage,L,Bascharage,28.43398002,Avenue de Luxembourg,4950,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",60624.88036,69797.40391
135,POINT (59581.73477259462 69547.05847854925),2.0019E+11,"BASCHARAGE, Theophile Aubart",Bascharage,Bascharage,Bascharage,L,Bascharage,19.84814355,Rue Jules Hemmer,4926,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",59581.73477,69547.05848
136,POINT (60940.98757605041 69930.42672760594),2.0019E+11,"Bascharage, Treff/Op Acker",Bascharage,Bascharage,Bascharage,L,Bascharage,20.27721769,Avenue de Luxembourg,4950,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",60940.98758,69930.42673
137,POINT (60974.08245384559 69981.69624340635),2.0019E+11,"Bascharage, Treff/Op Acker",Bascharage,Bascharage,Bascharage,L,Bascharage,23.06999002,Avenue de Luxembourg,4950,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",60974.08245,69981.69624
138,POINT (61046.41933950636 70584.71650911796),2.0019E+11,"Bascharage, Widdems Bierg",Bascharage,Bascharage,Bascharage,L,Bascharage,16.79712657,Rue de Hautcharage,4925,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",61046.41934,70584.71651
139,POINT (61089.88874529642 70625.38461402232),2.0019E+11,"BASCHARAGE, Widdems Bierg",Bascharage,Bascharage,Bascharage,L,Bascharage,9.991473915,Rue de Hautcharage,4925,"['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",61089.88875,70625.38461
1954,POINT (60746.022524532455 70936.56350705287),2.0019E+11,"Hautcharage, Scheedwee",Hautcharage,Hautcharage,Hautcharage,L,Bascharage,16.83123855,Rue du Dix Septembre,4947,"['Hautcharage', 'Bascharage', 'Huncherange', 'Hayange', 'Schuttrange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",60746.02252,70936.56351
1955,POINT (60761.94087662206 70938.17576567794),2.0019E+11,"Hautcharage, Scheedwee",Hautcharage,Hautcharage,Hautcharage,L,Bascharage,28.4701489,Rue du Dix Septembre,4947,"['Hautcharage', 'Bascharage', 'Huncherange', 'Hayange', 'Schuttrange']","['Bascharage', 'Hautcharage', 'Bras', 'Enscherange', 'Harlange']",60761.94088,70938.17577
1936,POINT (54185.71915307936 108212.45035293762),2.0012E+11,Hareler Poteau,Hareler Poteau,,Baschleiden,L,Baschleiden,13.59216123,Poteau de Harlange,9633,"['Beiler', 'Ell', 'Haller', 'Hassel', 'Kahler']","['Baschleiden', 'Scheidgen', 'Alscheid', 'Scheidel', 'Hobscheid']",54185.71915,108212.4504
1937,POINT (54186.835008583 108235.46967483932),2.0012E+11,Hareler Poteau,Hareler Poteau,,Baschleiden,L,Baschleiden,24.41422366,Poteau de Harlange,9633,"['Beiler', 'Ell', 'Haller', 'Hassel', 'Kahler']","['Baschleiden', 'Scheidgen', 'Alscheid', 'Scheidel', 'Hobscheid']",54186.83501,108235.4697
140,POINT (54719.52718971268 106771.94009836113),2.0012E+11,"Baschleiden, Elber",Baschleiden,Baschleiden,Baschleiden,L,Baschleiden,27.09092423,Rue St. Hubert,9633,"['Baschleiden', 'Scheidgen', 'Alscheid', 'Scheidel', 'Hobscheid']","['Baschleiden', 'Scheidgen', 'Alscheid', 'Scheidel', 'Hobscheid']",54719.52719,106771.9401
141,POINT (54726.882670409075 106762.22864325218),2.0012E+11,"Baschleiden, Elber",Baschleiden,Baschleiden,Baschleiden,L,Baschleiden,35.73642208,Rue St. Hubert,9633,"['Baschleiden', 'Scheidgen', 'Alscheid', 'Scheidel', 'Hobscheid']","['Baschleiden', 'Scheidgen', 'Alscheid', 'Scheidel', 'Hobscheid']",54726.88267,106762.2286
143,POINT (54367.539354426495 107215.85107040894),2.0012E+11,"Baschleiden, Flebour",Baschleiden,Baschleiden,Baschleiden,L,Baschleiden,17.51884771,Rue Flebour,9633,"['Baschleiden', 'Scheidgen', 'Alscheid', 'Scheidel', 'Hobscheid']","['Baschleiden', 'Scheidgen', 'Alscheid', 'Scheidel', 'Hobscheid']",54367.53935,107215.8511
144,POINT (54853.5002052205 107196.21246190499),2.0012E+11,"Baschleiden, Kiirch",Baschleiden,Baschleiden,Baschleiden,L,Baschleiden,17.32266796,Rue Principale,9633,"['Baschleiden', 'Scheidgen', 'Alscheid', 'Scheidel', 'Hobscheid']","['Baschleiden', 'Scheidgen', 'Alscheid', 'Scheidel', 'Hobscheid']",54853.50021,107196.2125
145,POINT (54876.813113762866 107188.09530754096),2.0012E+11,"Baschleiden, Kiirch",Baschleiden,Baschleiden,Baschleiden,L,Baschleiden,16.00624266,Rue Principale,9633,"['Baschleiden', 'Scheidgen', 'Alscheid', 'Scheidel', 'Hobscheid']","['Baschleiden', 'Scheidgen', 'Alscheid', 'Scheidel', 'Hobscheid']",54876.81311,107188.0953
146,POINT (79433.62425505492 106413.58793284734),2.0013E+11,"BASTENDORF, Beim Terrain",Bastendorf,Bastendorf,Bastendorf,L,Bastendorf,33.49769496,Haaptstrooss,9350,"['Bastendorf', 'Bettendorf', 'Arsdorf', 'Berdorf', 'Bras']","['Bastendorf', 'Bettendorf', 'Arsdorf', 'Berdorf', 'Bras']",79433.62426,106413.5879
147,POINT (79413.43304263089 106418.81755440276),2.0013E+11,"BASTENDORF, Beim Terrain",Bastendorf,Bastendorf,Bastendorf,L,Bastendorf,44.8416369,An der Bamschoul,9350,"['Bastendorf', 'Bettendorf', 'Arsdorf', 'Berdorf', 'Bras']","['Bastendorf', 'Bettendorf', 'Arsdorf', 'Berdorf', 'Bras']",79413.43304,106418.8176
148,POINT (80393.96559704166 105838.53694182928),2.0013E+11,"BASTENDORF, Ge'erwee",Bastendorf,Bastendorf,Bastendorf,L,Bastendorf,20.00767047,Haaptstrooss,9350,"['Bastendorf', 'Bettendorf', 'Arsdorf', 'Berdorf', 'Bras']","['Bastendorf', 'Bettendorf', 'Arsdorf', 'Berdorf', 'Bras']",80393.9656,105838.5369
149,POINT (80384.40859001 105827.19091242929),2.0013E+11,"BASTENDORF, Ge'erwee",Bastendorf,Bastendorf,Bastendorf,L,Bastendorf,14.67021523,Haaptstrooss,9350,"['Bastendorf', 'Bettendorf', 'Arsdorf', 'Berdorf', 'Bras']","['Bastendorf', 'Bettendorf', 'Arsdorf', 'Berdorf', 'Bras']",80384.40859,105827.1909
150,POINT (79696.75751419592 106282.4323574632),2.0013E+11,"BASTENDORF, Lann",Bastendorf,Bastendorf,Bastendorf,L,Bastendorf,8.570871544,Haaptstrooss,9350,"['Bastendorf', 'Bettendorf', 'Arsdorf', 'Berdorf', 'Bras']","['Bastendorf', 'Bettendorf', 'Arsdorf', 'Berdorf', 'Bras']",79696.75751,106282.4324
151,POINT (79713.21048232909 106219.0318441447),2.0013E+11,"BASTENDORF, Lann",Bastendorf,Bastendorf,Bastendorf,L,Bastendorf,18.84754591,Bleesgaass,9350,"['Bastendorf', 'Bettendorf', 'Arsdorf', 'Berdorf', 'Bras']","['Bastendorf', 'Bettendorf', 'Arsdorf', 'Berdorf', 'Bras']",79713.21048,106219.0318
184,POINT (57019.070857468505 109640.39710358345),2.00121E+11,"BAVIGNE, Gemeng",Bavigne,Bavigne,Bavigne,L,Bavigne,28.49577092,Doerfstrooss,9635,"['Bavigne', 'Igel', 'Bastogne', 'Marvie', 'Mondorf-les-Bains']","['Bavigne', 'Igel', 'Bastogne', 'Marvie', 'Mondorf-les-Bains']",57019.07086,109640.3971
185,POINT (57023.710078938195 109650.49927071272),2.00121E+11,"BAVIGNE, Gemeng",Bavigne,Bavigne,Bavigne,L,Bavigne,27.23284724,Doerfstrooss,9635,"['Bavigne', 'Igel', 'Bastogne', 'Marvie', 'Mondorf-les-Bains']","['Bavigne', 'Igel', 'Bastogne', 'Marvie', 'Mondorf-les-Bains']",57023.71008,109650.4993
186,POINT (57130.64639037421 109363.40500167271),2.00121E+11,"Bavigne, Parking",Bavigne,Bavigne,Bavigne,L,Bavigne,45.08013292,Am Eck,9635,"['Bavigne', 'Igel', 'Bastogne', 'Marvie', 'Mondorf-les-Bains']","['Bavigne', 'Igel', 'Bastogne', 'Marvie', 'Mondorf-les-Bains']",57130.64639,109363.405
187,POINT (57117.96588824273 109353.89300600812),2.00121E+11,"Bavigne, Parking",Bavigne,Bavigne,Bavigne,L,Bavigne,47.51137792,Am Eck,9635,"['Bavigne', 'Igel', 'Bastogne', 'Marvie', 'Mondorf-les-Bains']","['Bavigne', 'Igel', 'Bastogne', 'Marvie', 'Mondorf-les-Bains']",57117.96589,109353.893
216,POINT (88690.98744229588 100713.9361984925),2.0017E+11,"Beaufort, Aispist",Beaufort,Beaufort,Beaufort,L,Beaufort,35.58912271,Grand-Rue,6310,"['Beaufort', 'Moutfort', 'Foetz', 'Steinfort', 'Haucourt-Moulaine']","['Beaufort', 'Moutfort', 'Foetz', 'Steinfort', 'Haucourt-Moulaine']",88690.98744,100713.9362
217,POINT (88701.69330977181 100721.40580392766),2.0017E+11,"Beaufort, Aispist",Beaufort,Beaufort,Beaufort,L,Beaufort,24.18776714,Grand-Rue,6310,"['Beaufort', 'Moutfort', 'Foetz', 'Steinfort', 'Haucourt-Moulaine']","['Beaufort', 'Moutfort', 'Foetz', 'Steinfort', 'Haucourt-Moulaine']",88701.69331,100721.4058
218,POINT (87911.27940020052 101169.75835614797),2.0017E+11,"Beaufort, Ennescht Heed",Beaufort,Beaufort,Beaufort,L,Beaufort,14.79705857,Route d'Eppeldorf,6312,"['Beaufort', 'Moutfort', 'Foetz', 'Steinfort', 'Haucourt-Moulaine']","['Beaufort', 'Moutfort', 'Foetz', 'Steinfort', 'Haucourt-Moulaine']",87911.2794,101169.7584
