origin,dest,count
54575,2011,44.3265805
54575,2021,52.6517862
54575,2022,12.6222509
54575,2033,94.2749215
54575,2041,144.702925
54575,2045,30.5612386
54575,2071,24.7555638
54575,2082,51.1469186
54575,2091,13.2988765
54575,2092,49.0549611
54575,2111,19.4842926
54575,2121,5.48558887
54575,2133,19.9044948
54575,2141,4.88200223
54575,3012,37.4449885
54575,3013,30.5612386
54575,3014,63.8522884
54575,3015,29.4604206
54575,3017,27.4055285
54575,3019,32.8330706
54575,3023,51.1469186
54575,4081,29.4604206
54575,5021,10.9025615
54575,5091,7.55438327
54575,54323,11.7990068
54575,54575,125.983742
54575,57672,9.54053707
54575,81015,9.54053707
54580,1011,86.478241
54580,1031,12.3289101
54580,1061,15.8746724
54580,1081,6.503506
54580,1091,55.623045
54580,2012,49.0951114
54580,2021,79.8677031
54580,2022,31.9856058
54580,2023,10.3018224
54580,2041,145.209015
54580,2042,131.162271
54580,2043,108.501843
54580,2044,30.1908445
54580,2045,353.015626
54580,2061,12.0428592
54580,2071,165.06446
54580,2081,41.8493601
54580,2082,95.8478355
54580,2092,87.337593
54580,2111,37.7366838
54580,2121,18.2953002
54580,2131,42.4803148
54580,2132,9.96155807
54580,2133,52.7816056
54580,2141,36.1855086
54580,3013,61.1224772
54580,3014,106.005198
54580,3015,97.3693157
54580,3016,29.5872455
54580,3017,37.4449885
54580,3019,158.949772
54580,3022,273.769063
54580,3023,92.1551089
54580,4011,77.7155827
54580,4032,28.3028204
54580,4041,73.4051918
54580,4051,37.5341787
54580,4071,20.0228472
54580,4081,57.8823418
54580,4091,13.8322525
54580,5021,10.4878498
54580,5091,40.4004133
54580,7041,12.6222509
54580,7071,11.863113
54580,12011,10.5634276
54580,12051,18.9346007
54580,54029,76.9176775
54580,54270,10.1677638
54580,54323,80.9066001
54580,54580,523.841094
54580,57038,15.1028663
54580,57672,36.2578599
54580,7235068,0
55029,2011,23.7028773
55029,2091,15.4324527
55029,2133,9.95224738
55029,2141,5.98164621
55029,3019,81.7770782
55029,4011,86.7256978
55029,55029,126.336663
55029,57038,21.3596486
55545,1011,90.6018858
55545,1061,26.3079878
55545,1071,28.5938421
55545,2011,22.801267
55545,2012,22.801267
55545,2021,46.5377793
55545,2022,10.6466388
55545,2031,85.2751235
55545,2042,109.677434
55545,2045,230.968088
55545,2082,73.325322
55545,2091,4.10688012
55545,2092,121.343505
55545,2111,19.4842926
55545,2121,11.9890949
55545,2131,9.95224738
55545,2133,47.5780807
55545,2141,16.1085643
55545,3014,47.3972359
55545,3016,29.349257
55545,3017,78.2049071
55545,3019,121.666399
55545,3021,32.2681226
55545,3022,65.7478089
55545,4011,112.770944
55545,4041,70.6130042
55545,4043,38.3469833
55545,4081,5.04540964
55545,4091,16.3836662
55545,5011,19.3756705
55545,5091,10.8711285
55545,12051,15.4086243
55545,13051,42.6642153
55545,54029,8.40677131
55545,55545,163.413674
57022,1011,34.7645892
57022,1071,42.525222
57022,2021,10.6466388
57022,2022,10.6466388
57022,2023,10.6466388
57022,2031,63.5209856
57022,2041,75.3996636
57022,2042,23.7351624
57022,2044,5.98164621
57022,2045,76.2358582
57022,2051,9.94404216
57022,2061,44.5329274
57022,2071,23.9537968
57022,2081,57.8589522
57022,2082,5.98164621
57022,2092,30.8649055
57022,2111,38.9685853
57022,2121,28.0748272
57022,2133,18.6460258
57022,2141,9.92741187
57022,3011,30.5612386
57022,3014,64.5362452
57022,3015,64.4172364
57022,3017,64.4172364
57022,3019,154.810546
57022,3022,74.889977
57022,3023,129.623607
57022,4011,81.242434
57022,4031,44.0102152
57022,4032,31.5841658
57022,4041,72.1421324
57022,4071,8.96712122
57022,4081,61.3268722
57022,5011,0
57022,5071,11.0353615
57022,5091,7.85309956
57022,10031,26.3997155
57022,12011,10.9170003
57022,12051,9.96674905
57022,54395,0
57022,57022,54.8523996
57022,57038,23.2950296
57022,57672,4.19581481
57038,1011,68.6576762
57038,1061,15.8746724
57038,1081,0
57038,1091,126.247337
57038,1111,15.8526867
57038,2011,63.8950296
57038,2021,51.2879532
57038,2022,34.1460819
57038,2023,131.540537
57038,2031,0
57038,2032,42.1613371
57038,2041,159.136677
57038,2042,328.934672
57038,2044,62.7774126
57038,2045,343.016806
57038,2061,17.8069124
57038,2071,112.270923
57038,2081,170.394257
57038,2082,122.985722
57038,2091,12.595407
57038,2092,12.595407
57038,2111,19.906226
57038,2121,11.4191855
57038,2132,23.5980137
57038,2133,69.4008164
57038,2141,42.5859845
57038,3013,65.1011932
57038,3014,125.0237
57038,3015,133.446391
57038,3017,163.179284
57038,3019,68.7212496
57038,3020,11.789279
57038,3022,109.987411
57038,3023,62.1749526
57038,4011,83.9168828
57038,4021,28.3028204
57038,4032,67.5029775
57038,4041,72.1421324
57038,4051,33.6346739
57038,4061,54.3192324
57038,4071,8.96712122
57038,4081,109.838743
57038,4091,12.3836054
57038,5021,20.6059959
57038,5091,8.95619013
57038,12051,8.58882038
57038,54029,46.3786996
57038,54580,15.1028663
57038,57038,333.398237
57038,57463,29.5872455
57038,57529,82.2256027
57038,57565,0
57038,57672,170.394257
57076,1011,41.6212446
57076,1031,22.8356536
57076,2011,22.0627945
57076,2021,43.4111773
57076,2023,10.8771923
57076,2031,42.1613371
57076,2042,22.801267
57076,2043,62.7774126
57076,2045,24.7555638
57076,2051,9.94404216
57076,2071,25.2916468
57076,2082,15.5332594
57076,2091,12.1939887
57076,2111,19.4842926
57076,2121,5.48558887
57076,2133,19.9044948
57076,3012,59.9165344
57076,3013,121.141886
57076,3014,175.602797
57076,3016,32.2681226
57076,3017,106.622577
57076,3019,31.5841658
57076,3020,31.5841658
57076,3021,30.5612386
57076,3022,30.5612386
57076,3023,189.730973
57076,4011,88.6037473
57076,4021,176.624446
57076,4031,36.2578599
57076,4043,70.6130042
57076,4081,60.7743984
57076,4091,14.1185822
57076,5021,10.1481762
57076,12051,12.0977568
57076,13051,373.308049
57076,13071,43.8699711
57076,57076,166.167845
57076,57124,28.038854
57076,57365,5.15466825
57076,57672,43.8699711
57076,10042115,32.2681226
57124,1011,15.1028663
57124,1021,5.15466825
57124,1071,31.5841658
57124,1081,6.0848362
57124,2021,21.2932775
57124,2022,21.3395439
57124,2031,91.4252794
57124,2042,66.2836109
57124,2051,20.7002137
57124,2082,36.306863
57124,2091,37.4449885
57124,2092,13.2988765
57124,2111,47.5231466
57124,2121,4.91567951
57124,2133,32.0530766
57124,2141,4.88200223
57124,3011,62.0549689
57124,3012,32.2681226
57124,3013,45.5139785
57124,3014,92.7555772
57124,3019,79.035086
57124,3020,37.4449885
57124,3022,140.263685
57124,3023,142.5432
57124,4011,164.522416
57124,4021,59.0861922
57124,4032,60.1751919
57124,4041,72.1421324
57124,4043,54.0135265
57124,4091,16.3836662
57124,7071,9.68224161
57124,12011,10.5634276
57124,13021,51.5044351
57124,13051,123.846711
57124,57076,28.038854
57124,57124,322.54396
57124,57227,11.7936367
57124,57672,21.4812484
57124,57733,88.6037473
57203,1011,28.1198592
57203,1031,13.2454048
57203,2011,23.2950296
57203,2023,22.8972294
57203,2031,114.284881
57203,2032,169.931174
57203,2042,0
57203,2045,76.9176775
57203,2051,19.5660232
57203,2061,4.86896122
57203,2082,23.2543554
57203,2092,26.0339857
57203,2121,11.4191855
57203,2131,9.95224738
57203,2141,4.52123143
57203,3013,0
57203,3014,183.490313
57203,3015,75.3272727
57203,3017,63.8522884
57203,3019,94.413527
57203,3022,135.668167
57203,3023,125.936805
57203,4011,133.104397
57203,4021,0
57203,4032,69.0909305
57203,4043,35.624472
57203,4071,10.2234393
57203,5021,9.39824501
57203,5071,15.2029801
57203,5091,8.95619013
57203,7071,11.863113
57203,12011,10.9170003
57203,13051,82.2063805
57203,13061,26.2142525
57203,57203,221.284748
57203,57764,124.802538
57227,1011,12.7389927
57227,1041,12.1061724
57227,1061,13.3899971
57227,1093,84.3806038
57227,2011,82.3090499
57227,2012,49.8335838
57227,2021,12.6222509
57227,2022,42.4777448
57227,2031,79.8203343
57227,2034,85.2751235
57227,2041,141.796338
57227,2042,159.217741
57227,2051,19.8973873
57227,2061,4.19581481
57227,2071,25.2916468
57227,2082,65.176272
57227,2092,82.557827
57227,2101,20.1194952
57227,2111,39.7390354
57227,2121,5.48558887
57227,2131,28.8227822
57227,2133,31.7035016
57227,2141,16.0183167
57227,3012,37.4449885
57227,3013,28.5062758
57227,3014,107.283648
57227,3017,69.7131111
57227,3019,91.6422143
57227,3020,45.4511658
57227,3021,31.5841658
57227,3022,179.740373
57227,3023,184.193431
57227,4011,102.818696
57227,4032,74.621671
57227,4041,68.3260365
57227,4061,50.4856075
57227,5011,16.3430252
57227,5071,43.1648449
57227,5091,40.540356
57227,8141,12.8817429
57227,11051,21.765495
57227,12041,49.8087717
57227,12051,8.40677131
57227,13041,22.8416165
57227,13051,120.493004
57227,13061,81.8091078
57227,13071,43.8699711
57227,13081,14.6401332
57227,13131,26.7819234
57227,57227,141.86106
57227,57463,17.1587633
57365,1011,25.9817121
57365,1071,26.4808108
57365,2011,44.7987741
57365,2031,77.2767783
57365,2041,76.9176775
57365,2051,9.31532648
57365,2082,19.1480997
57365,2092,11.6646301
57365,2111,18.8532482
57365,2121,5.48558887
57365,2133,41.2140864
57365,2141,5.15466825
57365,3014,65.1011932
57365,3019,60.570943
57365,3022,116.074955
57365,3023,45.4511658
57365,4021,59.0861922
57365,4031,31.2451176
57365,4041,72.1421324
57365,4091,8.96712122
57365,12011,10.9170003
57365,12051,8.40677131
57365,12091,18.2960353
57365,13051,89.9163658
57365,13061,27.2508195
57365,13071,76.9334384
57365,57076,5.15466825
57365,57365,23.3292601
57365,57650,5.15466825
57463,1011,163.943843
57463,1031,36.4518296
57463,1061,114.40813
57463,1071,66.9959063
57463,1081,6.36097533
57463,1091,82.0031717
57463,1093,78.1243929
57463,1111,16.9226258
57463,2011,277.986045
57463,2012,153.88637
57463,2021,114.837566
57463,2022,60.2604571
57463,2023,66.4470328
57463,2031,421.586842
57463,2032,55.66975
57463,2033,92.1462184
57463,2041,579.167026
57463,2042,284.201494
57463,2043,87.8103292
57463,2045,795.885534
57463,2051,125.727163
57463,2061,28.8074739
57463,2071,226.01951
57463,2081,54.7799795
57463,2082,252.244695
57463,2091,32.1424925
57463,2092,206.318505
57463,2111,224.74026
57463,2121,50.3528851
57463,2131,9.62992052
57463,2132,86.1467043
57463,2133,107.181111
57463,2141,103.931223
57463,3011,94.0506293
57463,3012,329.00088
57463,3013,105.338152
57463,3014,839.271744
57463,3015,259.647036
57463,3016,61.1714113
57463,3017,861.468389
57463,3019,1031.18803
57463,3020,114.971615
57463,3021,152.367651
57463,3022,924.567124
57463,3023,1028.50433
57463,3024,82.1221857
57463,4011,654.166126
57463,4021,302.398644
57463,4031,101.164953
57463,4032,316.853085
57463,4041,101.615581
57463,4043,133.891977
57463,4051,14.7497366
57463,4061,100.473737
57463,4071,20.4091733
57463,4081,201.257294
57463,4091,81.0197315
57463,5021,10.4878498
57463,5071,59.7357947
57463,5081,12.8057957
57463,5091,8.95619013
57463,6111,12.9846695
57463,7021,73
57463,7061,14.3526186
57463,7071,22.2651037
57463,8021,15.3846154
57463,8141,17.0427084
57463,9021,3
57463,9031,7
57463,10141,16.5171984
57463,11011,76.9176775
57463,12011,21.8340006
57463,12041,43.8271255
57463,12051,77.8511749
57463,12091,17.6000904
57463,13011,28.1427309
57463,13041,11.7936367
57463,13051,152.267721
57463,13061,31.0786229
57463,13131,26.7819234
57463,25056,13.0169928
57463,54029,0
57463,54323,16.4324304
57463,57038,29.5872455
57463,57463,1612.35703
57463,57498,183.010158
57463,57672,36.0958534
57463,62063,11.6646301
57463,67482,12.6222509
57463,85046,33.2487179
57498,1011,152.525747
57498,1061,26.7799941
57498,1071,35.0344468
57498,1081,46.0294266
57498,1093,90.3041094
57498,1111,16.3745469
57498,2011,88.0673035
57498,2012,20.4323954
57498,2021,70.0138273
57498,2022,23.2688897
57498,2023,46.3687277
57498,2031,217.445669
57498,2041,78.1327254
57498,2042,73.5707324
57498,2043,104.93875
57498,2044,5.15466825
57498,2045,370.672283
57498,2051,41.6148496
57498,2061,24.8748064
57498,2071,148.484109
57498,2081,66.979106
57498,2082,99.9775968
57498,2091,12.595407
57498,2092,54.0618454
57498,2101,20.1006903
57498,2111,39.7390354
57498,2121,22.4357806
57498,2131,18.2413004
57498,2132,14.3217727
57498,2133,37.9212862
57498,2141,29.4843916
57498,3012,69.7131111
57498,3013,62.8293612
57498,3014,376.117693
57498,3015,30.5612386
57498,3016,62.8293612
57498,3017,460.197355
57498,3019,447.114645
57498,3020,82.8961542
57498,3021,31.5841658
57498,3022,63.8522884
57498,3023,152.038223
57498,3024,19.906226
57498,4011,102.046734
57498,4031,0
57498,4032,104.097839
57498,4041,83.7160982
57498,4043,37.4449885
57498,4051,44.4990979
57498,4061,44.7509541
57498,4071,47.6303789
57498,4081,94.4859648
57498,4091,16.3836662
57498,5021,9.39824501
57498,5071,15.7533467
57498,5091,6.7695425
57498,5111,13.7695569
57498,7041,6.6159141
57498,7071,8.96674213
57498,12011,10.5634276
57498,12041,36.9673822
57498,12051,12.0977568
57498,13051,130.341511
57498,13131,24.5568468
57498,57463,118.131498
57498,57498,746.790008
57498,57672,123.704682
57498,57733,31.5841658
57529,1011,71.7065493
57529,2011,22.801267
57529,2012,56.5707784
57529,2022,20.9179764
57529,2031,84.3226742
57529,2042,87.7948697
57529,2043,64.8786601
57529,2045,58.9449885
57529,2051,11.789279
57529,2061,4.10688012
57529,2071,23.1903842
57529,2082,37.6760433
57529,2091,11.6646301
57529,2111,23.099838
57529,2121,200.422135
57529,2131,8.91828747
57529,2133,9.62992052
57529,2141,15.9090581
57529,3013,0
57529,3014,45.4511658
57529,3017,76.1410584
57529,3019,29.5384615
57529,3022,62.1454044
57529,3023,96.0014023
57529,3024,21.5
57529,4011,88.6037473
57529,4021,60.3657068
57529,4031,60.0876234
57529,4032,29.5923474
57529,4041,68.3260365
57529,4061,44.375
57529,4071,8.96712122
57529,4081,29.4604206
57529,4091,13.819324
57529,13051,86.7256978
57529,57022,6.503506
57529,57463,10.6466388
57529,57529,307.89586
57529,57764,20.5359718
57529,81001,0
57531,1011,24.6528211
57531,2011,44.7987741
57531,2022,22.5744983
57531,2031,42.1613371
57531,2041,64.8786601
57531,2071,29.349257
57531,2082,17.1587633
57531,2091,13.0169928
57531,2092,25.575128
57531,2111,19.4842926
57531,2121,11.4191855
57531,2141,11.9632924
57531,3014,154.329102
57531,3017,7.53337416
57531,3019,60.7743984
57531,3021,30.5612386
57531,3022,64.4172364
57531,4011,81.242434
57531,4032,36.2578599
57531,4071,10.0067428
57531,12041,43.8271255
57531,13051,40.4074101
57531,13061,27.2508195
57531,13131,24.5568468
57531,57531,94.7524975
57565,1011,27.841859
57565,1031,13.0174954
57565,2011,44.7987741
57565,2021,12.6222509
57565,2041,358.40204
57565,2042,111.631579
57565,2045,145.268366
57565,2061,8.06898998
57565,2081,37.6212162
57565,2092,13.5317123
57565,2111,17.4600285
57565,2121,5.48558887
57565,2132,18.6460258
57565,2133,13.2988765
57565,2141,12.3060019
57565,3012,32.8330706
57565,3014,127.470304
57565,3017,69.7131111
57565,3019,158.213867
57565,3023,88.3664061
57565,4011,102.818696
57565,4031,0
57565,4071,9.37406282
57565,5071,8.1916232
57565,7111,59
57565,57038,0
57630,2045,76.9176775
57630,3017,22.801267
57630,3019,37.4449885
57630,3020,31.5841658
57630,3022,22.7012604
57630,4011,124.802538
57630,13071,35.8050759
57650,1011,27.7588633
57650,1061,38.8513974
57650,1071,29.5785638
57650,1081,19
57650,2012,50.3273464
57650,2021,10.3018224
57650,2031,40.7958433
57650,2045,64.8786601
57650,2051,25.3903393
57650,2061,9.59020988
57650,2071,54.6409038
57650,2082,101.11329
57650,2111,38.3375408
57650,2121,5.60437958
57650,2141,10.5028776
57650,3012,31.5841658
57650,3013,31.5841658
57650,3014,93.7295703
57650,3017,123.346364
57650,3019,151.148587
57650,3022,107.59657
57650,3023,132.178325
57650,4011,83.9168828
57650,4031,73.6025626
57650,4051,38.3469833
57650,4061,37.7466148
57650,4071,10.0067428
57650,4081,54.9059914
57650,4091,13.3717528
57650,5021,9.39824501
57650,5071,9.50582841
57650,5091,23.7986596
57650,12011,10.9170003
57650,12031,30
57650,12041,37.7679127
57650,12051,8.40677131
57650,12071,13
57650,12091,17.616556
57650,13021,30.4
57650,13041,16.9716224
57650,13051,92.1731709
57650,13061,217.10082
57650,13071,43.8699711
57650,13081,15.2048104
57650,57365,5.15466825
57650,57650,124.433584
57650,57672,15.4324527
57650,10042115,31.5841658
57672,1011,238.603331
57672,1031,60.0253188
57672,1041,11.7140857
57672,1061,25.3888791
57672,1071,87.4094032
57672,1081,30.5587967
57672,1091,45.3956544
57672,1093,155.649236
57672,1111,37.3519092
57672,2011,377.180372
57672,2012,54.0875201
57672,2021,79.4224599
57672,2022,97.4402105
57672,2023,98.1020888
57672,2031,375.624877
57672,2032,309.677046
57672,2034,125.420172
57672,2041,303.606467
57672,2042,694.407415
57672,2043,270.297206
57672,2044,70.8603064
57672,2045,407.403238
57672,2051,59.5395457
57672,2061,80.7105032
57672,2071,943.973505
57672,2081,159.162646
57672,2082,312.327594
57672,2091,39.2910715
57672,2092,128.706574
57672,2101,58.213768
57672,2111,374.689023
57672,2121,128.96399
57672,2131,60.7845099
57672,2132,56.2515214
57672,2133,199.154305
57672,2141,213.345454
57672,3011,137.719338
57672,3012,475.057104
57672,3013,339.226957
57672,3014,1803.91412
57672,3015,243.030886
57672,3016,132.062098
57672,3017,723.725153
57672,3019,1708.54222
57672,3020,407.87524
57672,3021,89.7623517
57672,3022,1473.72002
57672,3023,1115.17754
57672,3024,61.2009594
57672,4011,355.569192
57672,4021,272.90747
57672,4031,36.2578599
57672,4032,503.819013
57672,4041,238.045201
57672,4043,287.981246
57672,4061,88.0313535
57672,4071,49.1904932
57672,4081,582.445568
57672,4091,87.6985326
57672,4101,8.12954516
57672,5011,34.0207844
57672,5021,31.0938457
57672,5061,2
57672,5071,34.7879616
57672,5081,10.451625
57672,5091,22.3968528
57672,6031,41.7812342
57672,6111,8.49625295
57672,7061,12.595407
57672,7071,28.6266522
57672,8021,23.732292
57672,8051,6.64808708
57672,8141,20.6866392
57672,10111,33.7872095
57672,11051,23.234505
57672,12011,41.7146471
57672,12021,23.2231547
57672,12041,113.921271
57672,12051,32.6393929
57672,13011,28.1427309
57672,13031,14.5
57672,13041,37.8247534
57672,13051,263.453224
57672,13061,91.4777314
57672,13071,37.0381398
57672,13081,21.0481793
57672,21004,37.4449885
57672,51108,5.30792521
57672,54029,9.54053707
57672,54099,19.3756705
57672,54323,12.7389927
57672,57022,35.7799807
57672,57038,170.394257
57672,57076,43.8699711
57672,57124,21.4812484
57672,57203,32.8330706
57672,57498,128.85935
57672,57650,15.4324527
57672,57672,4167.52183
57672,57731,12.1939887
57672,57733,110.963678
57672,57764,324.784322
57672,67482,3.57142857
57672,7211001,23.7351624
57731,1011,27.841859
57731,1061,11.9988821
57731,2011,22.0627945
57731,2021,26.1982283
57731,2022,9.54053707
57731,2023,9.54053707
57731,2031,126.142776
57731,2033,15.321036
57731,2041,97.7298139
57731,2042,66.2836109
57731,2051,0
57731,2061,5.91000218
57731,2071,29.349257
57731,2081,17.1587633
57731,2101,39.492818
57731,2121,4.91567951
57731,2132,11.7990068
57731,2141,5.04540964
57731,3014,120.658566
57731,3015,29.349257
57731,3016,24.7555638
57731,3017,104.376209
57731,3019,125.223301
57731,3022,94.978475
57731,3023,113.457393
57731,4011,86.7256978
57731,4032,30.5828445
57731,4041,70.6130042
57731,4061,37.7466148
57731,4081,60.3657068
57731,7041,9.5206253
57731,8141,33.875
57731,12011,26.2735272
57731,12051,7.53337416
57731,13061,12.1939887
57731,57672,82.8961542
57731,57731,201.680502
57731,57764,32.2681226
57731,10041100,0
57733,1011,37.804396
57733,1031,11.4178268
57733,1061,11.9988821
57733,1071,64.5853647
57733,1081,6.79029414
57733,1093,144.610674
57733,2012,44.1609155
57733,2021,48.0298255
57733,2022,9.54053707
57733,2023,19.9470023
57733,2031,215.774605
57733,2034,17.9374541
57733,2041,235.698883
57733,2042,70.7289306
57733,2043,212.95161
57733,2051,50.5375502
57733,2061,8.06898998
57733,2071,82.6523108
57733,2081,22.7012604
57733,2082,57.7974778
57733,2092,25.575128
57733,2101,23.8306157
57733,2111,98.1969277
57733,2121,10.9711777
57733,2131,19.9044948
57733,2132,23.099838
57733,2133,49.0880867
57733,2141,32.2596861
57733,3011,31.613714
57733,3012,107.1581
57733,3013,46.1777617
57733,3014,344.019902
57733,3015,118.28731
57733,3017,293.55303
57733,3021,30.5612386
57733,3022,117.671654
57733,3023,152.042095
57733,4011,103.290257
57733,4021,59.0861922
57733,4031,43.3271607
57733,4032,138.259863
57733,4041,70.6130042
57733,4051,54.0135265
57733,4071,19.6607412
57733,4081,124.421479
57733,5091,13.819324
57733,12011,21.449169
57733,12041,33.1267631
57733,12051,8.58882038
57733,13051,80.8148202
57733,57498,63.1683317
57733,57672,69.0291543
57733,57733,473.879893
57764,1011,39.5869574
57764,1061,65.8182473
57764,1081,6.93733831
57764,1091,87.9211521
57764,1111,29.5509179
57764,2011,111.259465
57764,2012,22.801267
57764,2022,45.2456206
57764,2023,0
57764,2031,49.9848813
57764,2032,32.2681226
57764,2033,84.3226742
57764,2034,64.8786601
57764,2041,62.7774126
57764,2042,213.234588
57764,2044,68.7590589
57764,2045,204.57375
57764,2051,40.5052808
57764,2061,13.9789922
57764,2071,49.5111275
57764,2081,0
57764,2082,125.862271
57764,2091,11.6646301
57764,2092,15.4324527
57764,2101,20.5359718
57764,2111,23.099838
57764,2121,13.5965324
57764,2132,9.62992052
57764,2133,51.8502905
57764,2141,72.345668
57764,3011,37.4449885
57764,3012,100.958229
57764,3013,94.413527
57764,3014,345.11358
57764,3015,28.3028204
57764,3016,29.349257
57764,3017,171.694345
57764,3019,247.416355
57764,3020,97.3693157
57764,3021,30.5612386
57764,3022,150.319834
57764,3023,342.654965
57764,3024,31.5841658
57764,4011,445.945947
57764,4021,118.172384
57764,4031,121.012657
57764,4032,27.4055285
57764,4043,105.860215
57764,4051,5.70250066
57764,4061,37.7466148
57764,4081,83.3396585
57764,5011,82.1050813
57764,5071,8.01799315
57764,5091,74.4889656
57764,7041,29.5872455
57764,12011,23.5062089
57764,12021,47.7768453
57764,12041,37.7679127
57764,12051,7.87525014
57764,13051,60.0945505
57764,57529,20.5359718
57764,57672,467.664501
57764,57731,32.2681226
57764,57733,45.4511658
57764,57764,814.710386
59350,2045,64.8786601
59350,2111,19.4842926
59350,2141,5.15466825
59350,3019,37.4449885
59350,3023,37.9067358
59350,13091,22
62063,1011,15.002407
62063,1041,12.7991171
62063,1061,12.0973093
62063,1071,24.9064764
62063,1111,70.2455058
62063,2021,9.50738356
62063,2045,46.4729692
62063,2092,15.4677364
62063,2111,11.3065342
62063,2131,8.83724111
62063,3011,21.2844934
62063,3013,23.7521547
62063,3014,94.1713395
62063,3015,46.6670301
62063,3016,52.0174419
62063,3017,4.52396369
62063,3019,140.454409
62063,3023,74.8266834
62063,4011,30.8434707
62063,4032,19.6917991
62063,4051,13.2132332
62063,4081,55.9379389
62063,5011,31.7950633
62063,5091,6.46443371
62063,6031,20.0090084
62063,6061,39.1493969
62063,6071,17.0062958
62063,6091,159.459504
62063,6101,132.170319
62063,6111,46.2768606
62063,7031,6.11511046
62063,7041,38.9138357
62063,7071,14.9861948
62063,8021,18.2558044
62063,8091,18.8709445
62063,8111,8.23132418
62063,8141,44.3495609
62063,10031,22.0216245
62063,10041,17.7894737
62063,10111,33.6282051
62063,10131,81.9208911
62063,11051,25
62063,12051,5.53918359
62063,12061,12.6
62063,12071,24.1946185
62063,62063,466.203611
62063,63067,37.2030746
62063,81013,33.7609632
62063,82037,14.1900328
62063,7211001,5.5625
63067,1011,12.9324009
63067,1021,41.9660018
63067,1111,29.1398808
63067,2011,27.8798575
63067,2021,10.6096415
63067,2045,46.4729692
63067,2051,4.13262096
63067,2071,8.46651988
63067,2091,15.4677364
63067,2092,31.2704274
63067,2133,21.3860046
63067,3013,24.2665088
63067,3014,90.7142309
63067,3015,45.0366481
63067,3017,97.0569808
63067,3019,183.971206
63067,3020,22.2504161
63067,3021,23.7521547
63067,3022,93.6840095
63067,3024,21.2844934
63067,4011,21.822009
63067,4031,7.93122108
63067,4071,7.31546094
63067,4081,47.9744657
63067,5011,89.4008766
63067,5021,30.8687274
63067,5091,31.5667596
63067,6031,204.215923
63067,6061,441.207562
63067,6071,173.833817
63067,6081,36.1466842
63067,6091,1002.32649
63067,6101,1529.44768
63067,6111,281.917348
63067,7031,4.99093089
63067,7041,44.6990169
63067,7051,15.7417166
63067,7061,47.2532647
63067,7071,62.7139489
63067,7101,12.4383543
63067,7131,9.56968202
63067,8021,37.2030746
63067,8091,8.84543135
63067,8131,41.9616745
63067,8141,31.2290478
63067,9021,9
63067,9031,1.72196301
63067,10021,7.19121807
63067,10031,26.2743628
63067,10061,6.06566148
63067,10111,165.734721
63067,10131,70.8326492
63067,10141,11.9245771
63067,12021,9
63067,12051,46.739379
63067,63067,769.831191
63067,81013,15.4472682
63067,82037,41.9616745
67482,1101,7.57142857
67482,2133,9.32301292
67482,3021,62.8293612
67482,3023,29.5872455
67482,4011,170.394257
67482,5051,8
67482,11031,6.75
67482,67482,179.675617
68066,2011,20.4323954
68066,2131,9.95224738
68066,3015,31.5841658
75056,1011,18.732092
75056,1071,26.4808108
75056,2011,22.0627945
75056,2023,9.97350116
75056,2032,42.1613371
75056,2042,70.5594934
75056,2092,74.5263158
75056,2111,19.4842926
75056,2141,5.04540964
75056,3012,32.8330706
75056,3014,143.207887
75056,3017,92.4166066
75056,3019,178.72096
75056,3020,31.5841658
75056,3021,32.2681226
75056,3022,32.2681226
75056,3023,31.5841658
75056,6111,5.90407436
75056,75056,194.890272
81001,1011,160.494845
81001,1031,37.3800172
81001,1041,44.5757061
81001,1051,323.252678
81001,1061,210.210557
81001,1071,429.699504
81001,1081,20.1068675
81001,1091,53.8790243
81001,1093,269.721389
81001,1111,501.630894
81001,2011,29.5389649
81001,2021,10.2660234
81001,2022,34.6068082
81001,2023,35.6510284
81001,2031,155.404994
81001,2041,100.227926
81001,2042,23.7521547
81001,2045,155.438575
81001,2051,4.41154233
81001,2061,5.44579749
81001,2071,117.603799
81001,2082,48.5140108
81001,2091,74.5263158
81001,2092,104.14206
81001,2101,22.6666667
81001,2111,24.711132
81001,2131,9.80671761
81001,2132,9.6379766
81001,2133,137.017196
81001,2141,133.324666
81001,3012,145.313878
81001,3013,175.125433
81001,3014,779.142145
81001,3015,140.756274
81001,3016,126.363154
81001,3017,283.832365
81001,3019,649.828338
81001,3020,77.6814158
81001,3021,22.9828855
81001,3022,719.794089
81001,3023,869.001292
81001,3024,68.3610341
81001,4011,509.930227
81001,4031,58.7731255
81001,4032,137.270835
81001,4041,53.313723
81001,4043,208.828408
81001,4051,53.2229908
81001,4061,102.181369
81001,4071,16.1468105
81001,4081,224.98951
81001,4091,91.5163061
81001,4101,27.5135484
81001,5011,151.531723
81001,5021,32.8695491
81001,5031,9.55771093
81001,5061,8
81001,5071,21.3492262
81001,5081,9.22488445
81001,5091,113.011895
81001,5111,20.2222222
81001,6101,125.434679
81001,6111,40.4039613
81001,7031,20.2
81001,7041,97.2804687
81001,7061,17.3046434
81001,7071,63.1348698
81001,7111,28.4482543
81001,8021,180.508868
81001,8031,16.5454545
81001,8051,43.9705132
81001,8091,176.567318
81001,8101,7.82352941
81001,8111,40.3982456
81001,8121,15.0769231
81001,8131,9.97115385
81001,8141,181.467572
81001,10011,6.07142857
81001,10031,24.382068
81001,10041,11.1045455
