,StopPointCode,StopPointAuthority,StopPointShortName,StopPointPublicCode,StopPointStopType,StopPointLatitude,StopPointLongitude,passengers
28,97550201,RGTR,"HUPPERDANGE, Hualewee",HUHUAL01,busStation,50.0958372173287,6.06227658527879,182
30,97550301,RGTR,"HUPPERDANGE, Knupp",HUKNUP01,busStation,50.0948663677746,6.05379165527101,625
31,97740201,RGTR,"URSPELT, Knupp",URKNUP01,busStation,50.0766932424695,6.0441985551125,581
32,97740101,RGTR,"URSPELT, Schlass",URSCHL01,busStation,50.0746031072484,6.04513790055989,587
33,97680401,RGTR,"REULER, Centre Scolaire",RECENT01,busStation,50.0618750332733,6.03813663951719,949
34,97680301,RGTR,"REULER, Duerf",REDUER01,busStation,50.0567511294533,6.03617474000824,135
35,97680103,RGTR,"REULER, Hôh quai 3",REHOH03,busStation,50.0527431562451,6.03387892839216,527
3,97570102,RGTR,Kalborn/Kaalber,KAKALB02,busStation,50.1021480836949,6.11190515066996,505
5,97530402,RGTR,"HEINERSCHEID, Buregaass",HEBURE02,busStation,50.0980238086131,6.08906403244796,531
25,97530401,RGTR,"HEINERSCHEID, Buregaass",HEBURE01,busStation,50.0980404990109,6.08937069137956,248
26,97570101,RGTR,Kalborn/Kaalber,KAKALB01,busStation,50.1021643102841,6.11183424322363,199
3,97070301,RGTR,"CLERVAUX, Baastnecherstrooss",CLBAST01,busStation,50.065300810249,6.02190942025214,778
4,99740102,RGTR,"MAULUSMUEHLE, Cliärrwer Strooss",MACLIÄ02,busStation,50.0936632646277,6.02708635844814,30
5,99760101,RGTR,"SASSEL, Beim Millewee",SAMILL01,busStation,50.0986831717868,5.99670681883423,490
7,97410202,RGTR,"BOXHORN, Am Eck",BOAMEC02,busStation,50.0838682486166,5.99121608824631,558
12,97410201,RGTR,"BOXHORN, Am Eck",BOAMEC01,busStation,50.0838560083142,5.99109102495626,295
26,99740101,RGTR,"MAULUSMUEHLE, Cliärrwer Strooss",MACLIÄ01,busStation,50.094057032042,6.0270060374266,643
8,98390101,RGTR,"OBEREISENBACH, Bei der Baach",OBBAAC01,busStation,50.0047855260975,6.14718491545586,576
14,98380101,RGTR,"PARC HOSINGEN, Gemönnerbréck",PHGEMB01,busStation,49.9869956953762,6.16238608633236,845
21,94530101,RGTR,"BIVELS, Op der Millen",BIMILF01,busStation,49.9502807215793,6.19592890896546,368
24,94120101,RGTR,"VIANDEN, Gare",VIGARE01,busStation,49.9335028001089,6.21269401444984,268
60,94530102,RGTR,"BIVELS, Op der Millen",BIMILF02,busStation,49.9502730854723,6.19598512026887,865
61,98380102,RGTR,"PARC HOSINGEN, Gemönnerbréck",PHGEMB02,busStation,49.9868444531226,6.16319028712927,937
62,98390102,RGTR,"OBEREISENBACH, Bei der Baach",OBBAAC02,busStation,50.0048038348054,6.14719778877294,403
1,97640502,RGTR,"MARNACH, Bombatsch",MABOMB02,busStation,50.0584801164872,6.06489568315448,173
28,97640501,RGTR,"MARNACH, Bombatsch",MABOMB01,busStation,50.0584494840742,6.06510715708669,13
33,99640801,RGTR,"HULDANGE, Schmëtt",HUSCHM01,busStation,50.180534881041,6.02452336489214,239
36,97640602,RGTR,"MARNACH, Beim Cube",MACUBE02,busStation,50.0540316321714,6.06223309894281,813
45,97640601,RGTR,"MARNACH, Beim Cube",MACUBE01,busStation,50.0540467692711,6.06212039563689,416
2,99640701,RGTR,"HULDANGE, Heltz",HUHELT01,busStation,50.1596217492265,6.00364171757626,676
4,99640702,RGTR,"HULDANGE, Heltz",HUHELT02,busStation,50.1597126471145,6.00367804056036,632
3,99640802,RGTR,"HULDANGE, Schmëtt",HUSCHM02,busStation,50.1802557332435,6.0245127014457,74
3,99440401,RGTR,"BEILER, Kisfurt",BEKISF01,busStation,50.153285940415,6.08083513599079,810
4,99460102,RGTR,"BINSFELD, Beim Musée",BIMUSÉ02,busStation,50.1172509552169,6.03587992822866,250
6,99440402,RGTR,"BEILER, Kisfurt",BEKISF02,busStation,50.1533549841476,6.08071891902875,512
7,99440301,RGTR,"BEILER, Op der Halt",BEHALT01,busStation,50.16006471786,6.08890792786752,865
8,99440201,RGTR,"BEILER, Bei der aler Schull",BESCHU01,busStation,50.1640370198916,6.08803626905854,761
9,99440101,RGTR,"BEILER, Beim Krécks",BEKRÉC01,busStation,50.165067634231,6.09003228088712,496
10,99440102,RGTR,"BEILER, Beim Krécks",BEKRÉC02,busStation,50.165158507915,6.09006877271748,180
11,99440202,RGTR,"BEILER, Bei der aler Schull",BESCHU02,busStation,50.1643177829691,6.0877531125883,915
12,99440302,RGTR,"BEILER, Op der Halt",BEHALT02,busStation,50.1600421940002,6.08872725567368,473
15,99460101,RGTR,"BINSFELD, Beim Musée",BIMUSÉ01,busStation,50.1173673620484,6.03585874405061,615
2,97730101,RGTR,"TROINE-ROUTE, Op der Strooss",TRSTRO01,busStation,50.0454961400856,5.87675783814477,879
3,97730201,RGTR,"TROINE-ROUTE, Op der Haard",TRHAAR01,busStation,50.0530582877065,5.87728653915964,276
6,97730202,RGTR,"TROINE-ROUTE, Op der Haard",TRHAAR02,busStation,50.0527746304075,5.8771093523626,916
8,99600101,RGTR,"HOFFELT, Bei der Kirich",HOBEIK01,busStation,50.0989559350671,5.92132130307583,445
10,99560201,RGTR,"HACHIVILLE, Kräizung",HAKRÄI01,busStation,50.1046330915774,5.92337689011385,895
12,99560101,RGTR,"HACHIVILLE, Duärrefstrooss",HADUÄR01,busStation,50.1078097406438,5.92307528005107,651
13,99820101,RGTR,"WEILER (WINCRANGE), Duärrefstrooss",WEDUER01,busStation,50.1042131768375,5.94322367932761,848
14,99400801,RGTR,"ASSELBORN, Legaye",ASLEGA01,busStation,50.1109498824579,5.98234165654113,308
15,99400802,RGTR,"ASSELBORN, Legaye",ASLEGA02,busStation,50.1109887143037,5.98245112659688,802
16,99820102,RGTR,"WEILER (WINCRANGE), Duärrefstrooss",WEDUER02,busStation,50.1041048853643,5.94355228193741,895
17,99560102,RGTR,"HACHIVILLE, Duärrefstrooss",HADUÄR02,busStation,50.1077655769157,5.92310608877212,243
18,99560202,RGTR,"HACHIVILLE, Kräizung",HAKRÄI02,busStation,50.1046739222084,5.92322041125052,337
21,97730102,RGTR,"TROINE-ROUTE, Op der Strooss",TRSTRO02,busStation,50.0455488968255,5.87671250073801,747
17,97070101,RGTR,"CLERVAUX, Gare Quai 1",CLGARE01,busStation,50.063087149451,6.02433849805069,417
1,49013801,RGTR,"(D) BRIMINGEN, Abzw.",ABRABZ01,busStation,49.9669723271002,6.35968146643227,549
3,49013701,RGTR,"(D) OBERWEIS, Schule",AOBSCH01,busStation,49.9614217572385,6.41919463100908,809
5,49013301,RGTR,"(D) SINSPELT, GH Pax",ASIGHP01,busStation,49.9723045728017,6.32037701229842,326
8,92210102,RGTR,"DIEKIRCH, An der Kléck",DIKLÉC02,busStation,49.868702587167,6.17215343607362,164
10,49013601,RGTR,"(D) OBERWEIS, Buchbind. Ollinger",AOBBUC01,busStation,49.9622678455523,6.43055631211455,350
13,49013302,RGTR,"(D) SINSPELT, GH Pax",ASIGHP02,busStation,49.9723065046501,6.32046059310298,762
19,49013001,RGTR,"(D) KÖRPERICH, Obersgegen",AKÖOBE01,busStation,49.9296218113704,6.24830116208197,566
22,49013101,RGTR,"(D) GEICHLINGEN, B50 Abzw. Lahr",AGEB5001,busStation,49.953921469077,6.27120407710861,535
23,49013201,RGTR,"(D) NIEDERGECKLER, Kapelle",ANIKAP01,busStation,49.9696325194601,6.30406770491136,484
26,49013401,RGTR,"(D) OBERWEIS, GH Wirtz",AOBGHW01,busStation,49.9613858222725,6.42283611236763,848
27,49013501,RGTR,"(D) BITBURG, Steinebrück Kreuzung",ABISTE01,busStation,49.9754020326182,6.50220813321073,828
28,49000901,RGTR,"(D) BITBURG, ZOB",ABIZOB01,busStation,49.9763275517967,6.52691935102757,689
29,49013502,RGTR,"(D) BITBURG, Steinebrück Kreuzung",ABISTE02,busStation,49.9749795092382,6.50514524492297,22
30,49013602,RGTR,"(D) OBERWEIS, Buchbind. Ollinger",AOBBUC02,busStation,49.962501389184,6.43135268192338,318
31,49013402,RGTR,"(D) OBERWEIS, GH Wirtz",AOBGHW02,busStation,49.9615106771465,6.42319200499559,379
33,49013702,RGTR,"(D) OBERWEIS, Schule",AOBSCH02,busStation,49.9615382442145,6.41877005799832,15
34,49013802,RGTR,"(D) BRIMINGEN, Abzw.",ABRABZ02,busStation,49.9671622714987,6.35972685450664,568
35,49013202,RGTR,"(D) NIEDERGECKLER, Kapelle",ANIKAP02,busStation,49.9698874825801,6.30497397768708,533
36,49013102,RGTR,"(D) GEICHLINGEN, B50 Abzw. Lahr",AGEB5002,busStation,49.9539877675991,6.27096329984625,55
37,49013002,RGTR,"(D) KÖRPERICH, Obersgegen",AKÖOBE02,busStation,49.929719311222,6.24823986333474,120
2,73270101,RGTR,"STEINSEL, Zone Industrielle",SLZ.I.01,busStation,49.6699838624668,6.12718661287111,791
6,73290102,RGTR,"HEISDORF, Altersheem",HEALTE02,busStation,49.6757843057749,6.13507942084067,775
57,93820201,RGTR,"MOESTROFF (DIEKIRCH), Bei der Bréck",MOBRÉC01,busStation,49.8682974019517,6.24002844067666,383
58,93820301,RGTR,"MOESTROFF (DIEKIRCH), An der Gae",MOGARE01,busStation,49.8632358596326,6.24280812195979,18
60,93820302,RGTR,"MOESTROFF (DIEKIRCH), An der Gae",MOGARE02,busStation,49.862684647153,6.24421725356617,327
88,73290101,RGTR,"HEISDORF, Altersheem",HEALTE01,busStation,49.6761550920194,6.13479421738847,699
1,65500301,RGTR,"BERDORF, Hôtel Perekop",BEPERE01,busStation,49.8199964368956,6.35880919081743,820
2,64370102,RGTR,"ECHTERNACH, Ermesinde",ECERME02,busStation,49.8153508765907,6.41607699483471,663
3,64300101,RGTR,"ECHTERNACH, Fielsmillen",ECFIEL01,busStation,49.8177152115447,6.40715022944779,869
4,64900202,RGTR,"ECHTERNACH, Ste Croix",ECSTCR02,busStation,49.8087737059441,6.43017516711253,487
5,64900101,RGTR,"ECHTERNACH, Morgenstern",ECMORG01,busStation,49.8101923836614,6.42478978483804,534
6,64090102,RGTR,"ECHTERNACH, Bel Air",ECBELA02,busStation,49.8200213472361,6.39526415378185,837
7,64770101,RGTR,"ECHTERNACH, Remparts",ECREMP01,busStation,49.8107721206959,6.41810029346941,873
8,65500202,RGTR,"BERDORF, Hôtel Herber",BEHERB02,busStation,49.8235711252967,6.35264916940455,7
9,63150102,RGTR,"BEAUFORT, Huelewee",BEHUEL02,busStation,49.8328434114,6.29645589235332,146
10,64300102,RGTR,"ECHTERNACH, Fielsmillen",ECFIEL02,busStation,49.8184354446771,6.4055684283466,559
11,65500102,RGTR,"BERDORF, Duerfplaz",BEDUPA02,busStation,49.8217572683664,6.34964749848686,682
12,63120201,RGTR,"BEAUFORT, Halerstrooss",BEHALE01,busStation,49.8435557035746,6.27028977708482,173
13,63120102,RGTR,"BEAUFORT, Ennescht Heed",BEENNE02,busStation,49.8449805565556,6.27731819927924,555
14,63600302,RGTR,"GRUNDHOF, Vugelsmillen",GRVUGE02,busStation,49.8247978800334,6.32577246038534,32
15,63150201,RGTR,"BEAUFORT, Härewiss",BEHÄRE01,busStation,49.8334857097306,6.29237282150866,484
16,63100302,RGTR,"BEAUFORT, Op der Gare",BEOGAR02,busStation,49.837300651101,6.29047664210567,322
17,63100202,RGTR,"BEAUFORT, Aispist",BEAISP02,busStation,49.8407768747703,6.28909987281725,311
18,63100102,RGTR,"BEAUFORT, Um Bierg",BEBIER02,busStation,49.8433148574439,6.28876309821202,679
19,65500201,RGTR,"BERDORF, Hôtel Herber",BEHERB01,busStation,49.8234049563729,6.35246357307157,650
20,63120202,RGTR,"BEAUFORT, Halerstrooss",BEHALE02,busStation,49.843493614063,6.26994550180497,971
21,63700101,RGTR,"HALLER, Schoul",HASCHO01,busStation,49.8200779247901,6.28261009496587,276
22,63700202,RGTR,"HALLER, Beim Basseng",HABBAS02,busStation,49.8172681633965,6.28478355600585,20
23,76800101,RGTR,"WALDBILLIG, Gemeng",WAGEME01,busStation,49.7966122829039,6.28359088485933,457
24,76800201,RGTR,"WALDBILLIG, Belleger Kopp",WABELL01,busStation,49.7939755496005,6.280486647945,576
25,76410101,RGTR,"CHRISTNACH, Schoulstrooss",CHSCHO01,busStation,49.7881763516464,6.27297476184067,524
26,65500302,RGTR,"BERDORF, Hôtel Perekop",BEPERE02,busStation,49.8199489796943,6.35870054377659,942
28,76340102,RGTR,"HEFFINGEN, Scherfemillen",HESCHE02,busStation,49.7822463927916,6.23121082068372,309
29,63700102,RGTR,"HALLER, Schoul",HASCHO02,busStation,49.8200990128626,6.28235863718338,227
30,91840102,RGTR,"SCHRONDWEILER, Um Woes",SRWOES02,busStation,49.804269787309,6.15406081855962,637
33,63150101,RGTR,"BEAUFORT, Huelewee",BEHUEL01,busStation,49.8327890876112,6.29605559579188,290
35,91840101,RGTR,"SCHRONDWEILER, Um Woes",SRWOES01,busStation,49.8043465378008,6.15498761185389,274
36,76340101,RGTR,"HEFFINGEN, Scherfemillen",HESCHE01,busStation,49.782262286825,6.23225192368811,738
37,76410102,RGTR,"CHRISTNACH, Schoulstrooss",CHSCHO02,busStation,49.7882514930169,6.27310949112178,218
38,76800202,RGTR,"WALDBILLIG, Belleger Kopp",WABELL02,busStation,49.7938713238454,6.28064535231591,818
39,76800102,RGTR,"WALDBILLIG, Gemeng",WAGEME02,busStation,49.7964680146789,6.28396029427794,384
40,63700201,RGTR,"HALLER, Beim Basseng",HABBAS01,busStation,49.8178003807013,6.28446177832539,610
41,63100201,RGTR,"BEAUFORT, Aispist",BEAISP01,busStation,49.8407553299721,6.28894806686754,45
42,63120101,RGTR,"BEAUFORT, Ennescht Heed",BEENNE01,busStation,49.8449349721843,6.27805806341798,117
43,63600301,RGTR,"GRUNDHOF, Vugelsmillen",GRVUGE01,busStation,49.8247112411797,6.32591629439007,893
44,63100101,RGTR,"BEAUFORT, Um Bierg",BEBIER01,busStation,49.8431258636954,6.28875976471367,747
45,63100301,RGTR,"BEAUFORT, Op der Gare",BEOGAR01,busStation,49.8369657481957,6.29077355035876,5
46,65500101,RGTR,"BERDORF, Duerfplaz",BEDUPA01,busStation,49.8220440555604,6.34999334150727,818
47,64090101,RGTR,"ECHTERNACH, Bel Air",ECBELA01,busStation,49.8199407942546,6.39528238509531,383
48,64370101,RGTR,"ECHTERNACH, Ermesinde",ECERME01,busStation,49.8152253937654,6.41609758336205,871
49,64770102,RGTR,"ECHTERNACH, Remparts",ECREMP02,busStation,49.8103975170993,6.41864847864421,312
50,64900102,RGTR,"ECHTERNACH, Morgenstern",ECMORG02,busStation,49.8099280738398,6.42504013505861,618
51,64900201,RGTR,"ECHTERNACH, Ste Croix",ECSTCR01,busStation,49.8087768377452,6.42991088812375,844
52,64500303,RGTR,"ECHTERNACH, Gare Centre 3",ECGARC03,busStation,49.8101924324531,6.41751950161543,888
4,76510101,RGTR,"HEFFINGEN, rue de Christnach",HECHRI01,busStation,49.7709920825239,6.24515931227416,309
5,61820101,RGTR,"GONDERANGE, Mierchen",GOMIER01,busStation,49.6999032975019,6.24700603323145,690
6,18550801,RGTR,"LUX Kirchberg, Gare rout. Luxexpo q. 1",LUKGLU01,busStation,49.6363354869384,6.17460257165668,570
8,61830401,RGTR,"GONDERANGE, Am Duerf",GODUER01,busStation,49.6933851256304,6.24453156612726,614
9,61820102,RGTR,"GONDERANGE, Mierchen",GOMIER02,busStation,49.6993114212622,6.2467066249321,226
10,61310101,RGTR,"JUNGLINSTER, Op der Fréinen",JUFRÉI01,busStation,49.7040013478472,6.24834172635824,537
11,61300101,RGTR,"JUNGLINSTER, Um Léi",JUULÉI01,busStation,49.7083980683448,6.25013241273257,910
12,76400102,RGTR,"CHRISTNACH, Hierheck",CHHIER02,busStation,49.7872897750882,6.26932854796118,113
13,61140101,RGTR,"JUNGLINSTER, Um Reiland",JUREIL01,busStation,49.7156537831469,6.26209835722381,627
15,76500301,RGTR,"HEFFINGEN, Aal Gemeng",HEAALG01,busStation,49.7694274017507,6.2402755258785,443
16,61410201,RGTR,"JUNGLINSTER, P&R",JUPARI01,busStation,49.7184705952298,6.26937694453661,312
18,61410101,RGTR,"JUNGLINSTER, Um Radio",JURADI01,busStation,49.7202350241903,6.26637791223402,274
19,76390101,RGTR,"BLUMENTHAL, Blummendall",BLBLUM01,busStation,49.7438898621236,6.26578378721675,743
20,76700101,RGTR,"REULAND, Reuland",REREUL01,busStation,49.7522888541208,6.26031275720895,168
22,76500401,RGTR,"HEFFINGEN, Thommes",HETHOM01,busStation,49.7635277834631,6.2414856351104,972
23,61410102,RGTR,"JUNGLINSTER, Um Radio",JURADI02,busStation,49.7199780808793,6.26654497946416,122
24,76700102,RGTR,"REULAND, Reuland",REREUL02,busStation,49.752070030783,6.26094990697316,230
25,76400101,RGTR,"CHRISTNACH, Hierheck",CHHIER01,busStation,49.7874024932625,6.26953062970616,861
33,76390102,RGTR,"BLUMENTHAL, Blummendall",BLBLUM02,busStation,49.7430755739953,6.26596840589273,265
34,76500103,RGTR,"HEFFINGEN, Abri (Centre)",HEABRI03,busStation,49.7702955961938,6.23971226332729,76
35,76510102,RGTR,"HEFFINGEN, rue de Christnach",HECHRI02,busStation,49.7708638086612,6.24430539772094,274
39,61300102,RGTR,"JUNGLINSTER, Um Léi",JUULÉI02,busStation,49.7081935048745,6.24985265211955,851
45,76500402,RGTR,"HEFFINGEN, Thommes",HETHOM02,busStation,49.7629884137195,6.24150237379956,895
46,61140102,RGTR,"JUNGLINSTER, Um Reiland",JUREIL02,busStation,49.7149368189028,6.25993270467512,403
47,61310102,RGTR,"JUNGLINSTER, Op der Fréinen",JUFRÉI02,busStation,49.7031519901192,6.24780715863168,705
48,61830101,RGTR,"GONDERANGE, Op der Bréck",GOBRÉC01,busStation,49.6935675074291,6.2427461318793,95
1,74200701,RGTR,"CRUCHTEN, Schléf",CRUSCH01,busStation,49.7972824350996,6.12467348780053,750
2,75350103,RGTR,"MERSCH, Gare quai 3",MEGARQ03,busStation,49.7521647536282,6.11016806709061,661
3,75900101,RGTR,"BERINGEN, Wäschbur",BEWÄSC01,busStation,49.7582284048372,6.11486222087867,109
4,75450101,RGTR,"MERSCH, Lohr",MELOHR01,busStation,49.7494029157244,6.11341460424432,439
6,74620101,RGTR,"MOESDORF, Kiirch",MOKIIR01,busStation,49.7686231333267,6.11502260139423,234
8,74240101,RGTR,"ESSINGEN, Essen",ESESSE01,busStation,49.7783036979343,6.11757323156731,755
11,74200702,RGTR,"CRUCHTEN, Schléf",CRUSCH02,busStation,49.7967041395262,6.12348475091436,79
12,63700301,RGTR,"HALLER, Rue des Romains",HAROMA01,busStation,49.8198947031842,6.28170268980311,314
14,63700302,RGTR,"HALLER, Rue des Romains",HAROMA02,busStation,49.8200481278247,6.28095716518457,582
15,74240102,RGTR,"ESSINGEN, Essen",ESESSE02,busStation,49.7778725192612,6.11687642362344,732
16,74620102,RGTR,"MOESDORF, Kiirch",MOKIIR02,busStation,49.7682897254364,6.11500073701851,809
17,75900102,RGTR,"BERINGEN, Wäschbur",BEWÄSC02,busStation,49.7582833372333,6.11453956184987,870
18,75450102,RGTR,"MERSCH, Lohr",MELOHR02,busStation,49.7490933382381,6.11290539154642,227
1,74630102,RGTR,"PETTINGEN, Beim Schlass",PESCHL02,busStation,49.7703292369317,6.10732326777091,321
5,75350102,RGTR,"MERSCH, Gare quai 2",MEGARQ02,busStation,49.7520928897185,6.11017234059209,458
7,74620103,RGTR,"MOESDORF, Kiirch",MOKIIR03,busStation,49.7685813163125,6.11406669097971,424
10,74630202,RGTR,"PETTINGEN, Barriär",PEBARR02,busStation,49.7686381975111,6.11021583780723,189
23,74630101,RGTR,"PETTINGEN, Beim Schlass",PESCHL01,busStation,49.7704456685791,6.10730244231969,109
1,75350104,RGTR,"MERSCH, Gare quai 4",MEGARQ04,busStation,49.7522276345481,6.11016432776273,641
2,74100101,RGTR,"ANGELSBERG, Paafendall",ANPAAF01,busStation,49.7625303692785,6.16004824937099,792
3,75430101,RGTR,"ROLLINGEN, Fielserstrooss",ROFIEL01,busStation,49.7482990413614,6.11352181759995,159
4,75430201,RGTR,"MERSCH, Bënzert",MEBËNZ01,busStation,49.7532786576764,6.13944161842155,529
5,74100102,RGTR,"ANGELSBERG, Paafendall",ANPAAF02,busStation,49.7625829086877,6.15998962604691,927
6,75430102,RGTR,"ROLLINGEN, Fielserstrooss",ROFIEL02,busStation,49.7482396059666,6.11294222132102,308
1,74300201,RGTR,"FISCHBACH (MERSCH), Paschtoueschgaart",FIPASC01,busStation,49.7459390609578,6.18574366550293,550
2,75350105,RGTR,"MERSCH, Gare quai 5",MEGARQ05,busStation,49.7522994984556,6.11016005422906,325
5,74750101,RGTR,"SCHOOS, Um Hiervel",SCHIER01,busStation,49.7513887789028,6.16979389650031,405
8,74300101,RGTR,"FISCHBACH (MERSCH), Kräizbierg",FIKRÄI01,busStation,49.7470691431447,6.19078735329423,571
9,74300301,RGTR,"FISCHBACH (MERSCH), Schmët",FISCHM01,busStation,49.7517756383387,6.20534427182472,872
12,74300302,RGTR,"FISCHBACH (MERSCH), Schmët",FISCHM02,busStation,49.7515935662132,6.20488266080144,128
13,74300102,RGTR,"FISCHBACH (MERSCH), Kräizbierg",FIKRÄI02,busStation,49.7469475444513,6.19022516031482,889
14,74300202,RGTR,"FISCHBACH (MERSCH), Paschtoueschgaart",FIPASC02,busStation,49.7459669060364,6.18540885751568,342
15,74750102,RGTR,"SCHOOS, Um Hiervel",SCHIER02,busStation,49.7517250654967,6.16956603970763,728
16,75430202,RGTR,"MERSCH, Bënzert",MEBËNZ02,busStation,49.7533477824756,6.13932646642907,552
1,73920201,RGTR,"ASSELSCHEUER, Uesselscheier",ASUESS01,busStation,49.6909767206068,6.17191935582092,140
2,73910301,RGTR,"BLASCHETTE, Fëschbecherstrooss",BLFËSC01,busStation,49.7031744110669,6.16671662804826,94
3,73750101,RGTR,"LORENTZWEILER, Am Duerf",LODUER01,busStation,49.7014803469272,6.14281922559657,279
6,73750102,RGTR,"LORENTZWEILER, Am Duerf",LODUER02,busStation,49.7015207254043,6.14299717301966,497
7,73920202,RGTR,"ASSELSCHEUER, Uesselscheier",ASUESS02,busStation,49.6908889153805,6.1720076592189,198
4,93730201,RGTR,"GILSDORF, Op der Bell",GIBELL01,busStation,49.8621821527913,6.17886637569219,217
10,93730102,RGTR,"BRODERBOUR, Broderbour",BRBROD02,busStation,49.8520865652618,6.18581307612697,462
11,93730202,RGTR,"GILSDORF, Op der Bell",GIBELL02,busStation,49.8622750321432,6.17898621173587,24
14,92570101,RGTR,"DIEKIRCH, Neie Kolleisch",DINEIE01,busStation,49.8648582964889,6.1687177847291,729
16,76410201,RGTR,"CHRISTNACH, Um Bierg",CHUMB01,busStation,49.7899836285219,6.27178936202427,569
17,93730101,RGTR,"BRODERBOUR, Broderbour",BRBROD01,busStation,49.8520828521496,6.18566024235439,394
24,76410202,RGTR,"CHRISTNACH, Um Bierg",CHUMB02,busStation,49.7903018273843,6.27154914456622,838
1,62460102,RGTR,"RIPPIG, Rippigerkopp",RIRIPK02,busStation,49.7463945307321,6.30894425612262,625
5,62380202,RGTR,"BREIDWEILER, Breidweiler (Praïtler)",BRPRAI02,busStation,49.7773479892189,6.30267267687043,674
6,62380302,RGTR,"BREIDWEILER, Jemenerhaff",BRJEME02,busStation,49.773587342648,6.29918659077594,927
7,62390102,RGTR,"COLBETTE, Colbette",COCOLB02,busStation,49.7688298999702,6.30388187667039,817
9,62250702,RGTR,"ALTRIER, Kreizenhéicht (RN)",ALKREH02,busStation,49.7489217318218,6.32093874788704,940
10,62400302,RGTR,"GRAULINSTER, Haaptstrooss",GRHAAP02,busStation,49.7388373358482,6.28772219217126,883
11,62460101,RGTR,"RIPPIG, Rippigerkopp",RIRIPK01,busStation,49.7463560536328,6.3092240468618,260
14,62400301,RGTR,"GRAULINSTER, Haaptstrooss",GRHAAP01,busStation,49.7395112732502,6.28807326990366,303
15,62250701,RGTR,"ALTRIER, Kreizenhéicht (RN)",ALKREH01,busStation,49.7485921893811,6.32069312156355,292
