"POSTE_ID","date","C","V","T"
313,2021-10-27,371,7039,7410
313,2021-10-28,459,7657,8116
313,2021-10-29,452,7834,8286
313,2021-10-30,358,4895,5253
313,2021-11-01,197,3347,3544
313,2021-11-02,386,6948,7334
313,2021-11-03,382,6544,6926
313,2021-11-04,392,5918,6310
313,2021-11-05,406,6131,6537
313,2021-11-06,264,4504,4768
313,2021-11-07,57,2796,2853
313,2021-11-08,380,6159,6539
313,2021-11-09,393,6829,7222
313,2021-11-10,401,6822,7223
313,2021-11-11,369,7158,7527
313,2021-11-12,414,7378,7792
313,2021-11-13,249,4680,4929
313,2021-11-14,54,3280,3334
313,2021-11-15,392,6383,6775
313,2021-11-16,397,6611,7008
313,2021-11-17,435,6178,6613
313,2021-11-18,396,6839,7235
313,2021-11-19,382,6868,7250
313,2021-11-20,246,4777,5023
313,2021-11-21,65,3223,3288
313,2021-11-22,385,6142,6527
313,2021-11-23,380,6423,6803
313,2021-11-24,372,6466,6838
313,2021-11-25,377,6633,7010
313,2021-11-26,375,7137,7512
313,2021-11-27,270,4544,4814
313,2021-11-28,60,3213,3273
313,2021-11-29,382,5851,6233
313,2021-11-30,388,6179,6567
313,2021-12-01,334,6268,6602
313,2021-12-02,384,6376,6760
313,2021-12-03,384,6728,7112
313,2021-12-04,302,4891,5193
313,2021-12-05,69,3315,3384
313,2021-12-06,445,6189,6634
313,2021-12-07,397,6356,6753
313,2021-12-08,363,6380,6743
313,2021-12-09,358,6729,7087
313,2021-12-10,368,6631,6999
313,2021-12-11,232,4338,4570
313,2021-12-12,65,3269,3334
313,2021-12-13,342,6182,6524
313,2021-12-14,319,6494,6813
313,2021-12-15,315,6755,7070
313,2021-12-16,325,7226,7551
313,2021-12-17,300,7621,7921
313,2021-12-18,166,4276,4442
313,2021-12-19,66,3061,3127
313,2021-12-20,230,5459,5689
313,2021-12-21,239,5790,6029
313,2021-12-22,257,5721,5978
313,2021-12-23,220,5494,5714
313,2021-12-24,151,4482,4633
313,2021-12-25,46,2673,2719
313,2021-12-26,47,2389,2436
313,2021-12-27,179,3859,4038
313,2021-12-28,190,4318,4508
313,2021-12-29,179,4414,4593
313,2021-12-30,168,4403,4571
313,2021-12-31,167,4038,4205
314,2021-01-01,23,1140,1163
314,2021-01-02,294,2024,2318
314,2021-01-03,31,1500,1531
314,2021-01-04,582,5237,5819
314,2021-01-05,612,5401,6013
314,2021-01-06,550,5564,6114
314,2021-01-07,627,5625,6252
314,2021-01-08,602,5572,6174
314,2021-01-09,234,2482,2716
314,2021-01-10,26,1723,1749
314,2021-01-11,672,9592,10264
314,2021-01-12,680,9101,9781
314,2021-01-13,658,9300,9958
314,2021-01-14,650,9390,10040
314,2021-01-15,682,8238,8920
314,2021-01-16,241,4040,4281
314,2021-01-18,685,8723,9408
314,2021-01-19,703,9144,9847
314,2021-01-20,750,9307,10057
314,2021-01-21,699,8938,9637
314,2021-01-22,729,8923,9652
314,2021-01-23,242,4728,4970
314,2021-01-24,25,1721,1746
314,2021-01-25,693,8830,9523
314,2021-01-26,750,9305,10055
314,2021-01-27,682,8360,9042
314,2021-01-28,624,9320,9944
314,2021-01-29,702,9595,10297
314,2021-01-30,214,4475,4689
314,2021-01-31,23,1667,1690
314,2021-02-01,660,8686,9346
314,2021-02-02,643,8910,9553
314,2021-02-03,613,8868,9481
314,2021-02-04,676,8695,9371
314,2021-02-05,723,9696,10419
314,2021-02-06,212,4472,4684
314,2021-02-07,33,2054,2087
314,2021-02-08,778,8800,9578
314,2021-02-09,688,8838,9526
314,2021-02-10,723,8946,9669
314,2021-02-11,725,8442,9167
314,2021-02-12,722,9088,9810
314,2021-02-13,365,4930,5295
314,2021-02-14,47,2512,2559
314,2021-02-15,794,8223,9017
314,2021-02-16,784,9246,10030
314,2021-02-17,750,8421,9171
314,2021-02-18,755,8182,8937
314,2021-02-19,767,8678,9445
314,2021-02-20,309,4635,4944
314,2021-02-21,54,2793,2847
314,2021-02-22,818,9068,9886
314,2021-02-23,729,9346,10075
314,2021-02-24,754,9001,9755
314,2021-02-25,739,9621,10360
314,2021-02-26,697,9154,9851
314,2021-02-27,273,4861,5134
314,2021-02-28,31,2503,2534
314,2021-03-01,759,8814,9573
314,2021-03-02,795,9119,9914
314,2021-03-03,758,9103,9861
314,2021-03-04,724,9267,9991
314,2021-03-05,774,8777,9551
314,2021-03-06,273,4857,5130
314,2021-03-07,31,2420,2451
314,2021-03-08,751,9153,9904
314,2021-03-09,755,9556,10311
314,2021-03-10,806,9131,9937
314,2021-03-11,775,9789,10564
314,2021-03-12,759,9409,10168
314,2021-03-13,318,4327,4645
314,2021-03-14,32,2227,2259
314,2021-03-15,730,9342,10072
314,2021-03-16,714,9495,10209
314,2021-03-17,737,9041,9778
314,2021-03-18,757,9097,9854
314,2021-03-19,749,9408,10157
314,2021-03-20,265,4740,5005
314,2021-03-21,21,2385,2406
314,2021-03-22,803,8826,9629
314,2021-03-23,787,9700,10487
314,2021-03-24,793,9226,10019
314,2021-03-25,742,8930,9672
314,2021-03-26,790,9469,10259
314,2021-03-27,279,4380,4659
314,2021-03-29,812,10406,11218
314,2021-03-30,747,10002,10749
314,2021-03-31,782,9782,10564
314,2021-04-01,762,10206,10968
314,2021-04-02,801,9669,10470
314,2021-04-03,297,4483,4780
314,2021-04-04,23,2172,2195
314,2021-04-05,28,1744,1772
314,2021-04-06,731,9545,10276
314,2021-04-07,778,8467,9245
314,2021-04-08,703,9232,9935
314,2021-04-09,752,8524,9276
314,2021-04-10,329,4010,4339
314,2021-04-11,29,1744,1773
314,2021-04-12,771,9074,9845
314,2021-04-13,736,8836,9572
314,2021-04-14,780,8646,9426
314,2021-04-15,765,9617,10382
314,2021-04-16,793,8653,9446
314,2021-04-17,285,4654,4939
314,2021-04-18,29,2256,2285
314,2021-04-19,741,9591,10332
314,2021-04-20,767,9616,10383
314,2021-04-21,801,9550,10351
314,2021-04-22,741,9698,10439
314,2021-04-23,786,9614,10400
314,2021-04-24,266,5037,5303
314,2021-04-25,52,2809,2861
314,2021-04-26,782,9954,10736
314,2021-04-27,763,10065,10828
314,2021-04-28,754,9878,10632
314,2021-04-29,792,9892,10684
314,2021-04-30,858,9878,10736
314,2021-05-01,32,2619,2651
314,2021-05-02,29,2450,2479
314,2021-05-03,787,9876,10663
314,2021-05-04,778,9832,10610
314,2021-05-05,800,9644,10444
314,2021-05-06,804,10751,11555
314,2021-05-07,789,10115,10904
314,2021-05-08,272,4891,5163
314,2021-05-09,29,2808,2837
314,2021-05-10,697,9247,9944
314,2021-05-11,726,9927,10653
314,2021-05-12,731,10077,10808
314,2021-05-13,36,2367,2403
314,2021-05-14,637,8007,8644
314,2021-05-15,317,4402,4719
314,2021-05-16,58,2282,2340
314,2021-05-17,745,9626,10371
314,2021-05-18,767,9462,10229
314,2021-05-19,746,9731,10477
314,2021-05-20,729,9979,10708
314,2021-05-21,770,10423,11193
314,2021-05-22,454,8048,8502
314,2021-05-23,69,3312,3381
314,2021-05-24,43,2041,2084
314,2021-05-25,761,9658,10419
314,2021-05-26,618,7649,8267
314,2021-05-27,467,7784,8251
314,2021-05-28,682,8647,9329
314,2021-05-29,303,4332,4635
314,2021-05-30,36,2927,2963
314,2021-05-31,709,9805,10514
314,2021-06-01,797,10675,11472
314,2021-06-02,711,10433,11144
314,2021-06-03,736,10341,11077
314,2021-06-04,795,9983,10778
314,2021-06-05,273,4565,4838
314,2021-06-06,29,2322,2351
314,2021-06-07,729,9498,10227
314,2021-06-08,715,10244,10959
314,2021-06-09,709,10242,10951
314,2021-06-10,683,10348,11031
314,2021-06-11,691,10677,11368
314,2021-06-12,281,4825,5106
314,2021-06-13,45,3195,3240
314,2021-06-14,669,9603,10272
314,2021-06-15,684,10838,11522
314,2021-06-16,728,9915,10643
314,2021-06-17,777,11801,12578
314,2021-06-18,843,10609,11452
314,2021-06-19,394,5569,5963
314,2021-06-20,50,2909,2959
314,2021-06-21,801,9952,10753
314,2021-06-22,737,10594,11331
314,2021-06-23,36,2501,2537
314,2021-06-24,786,9767,10553
314,2021-06-25,791,9816,10607
314,2021-06-26,417,6578,6995
314,2021-06-27,41,3847,3888
314,2021-06-28,893,10489,11382
314,2021-06-29,816,10559,11375
314,2021-06-30,816,10341,11157
314,2021-07-01,723,10552,11275
314,2021-07-02,795,11347,12142
314,2021-07-03,264,4772,5036
314,2021-07-04,69,2542,2611
314,2021-07-05,741,10558,11299
314,2021-07-06,715,10416,11131
314,2021-07-07,731,9907,10638
314,2021-07-08,722,10684,11406
314,2021-07-09,730,10671,11401
314,2021-07-10,285,4845,5130
314,2021-07-11,37,2687,2724
314,2021-07-12,696,9708,10404
314,2021-07-13,705,10955,11660
314,2021-07-14,724,11797,12521
314,2021-07-15,730,11419,12149
314,2021-07-16,778,10413,11191
314,2021-07-17,311,4418,4729
314,2021-07-18,34,2677,2711
314,2021-07-19,805,9450,10255
314,2021-07-20,857,9479,10336
314,2021-07-21,822,9150,9972
314,2021-07-22,812,9122,9934
314,2021-07-23,818,9981,10799
314,2021-07-24,325,4150,4475
314,2021-07-25,72,2532,2604
314,2021-07-26,707,8892,9599
314,2021-07-27,754,9492,10246
314,2021-07-28,723,9979,10702
314,2021-07-29,745,9605,10350
314,2021-07-30,677,7816,8493
314,2021-07-31,259,3443,3702
314,2021-08-01,50,2103,2153
314,2021-08-02,558,6502,7060
314,2021-08-03,580,6457,7037
314,2021-08-04,553,6329,6882
314,2021-08-05,569,6353,6922
314,2021-08-06,565,6194,6759
314,2021-08-07,277,3230,3507
314,2021-08-08,25,1744,1769
314,2021-08-09,540,5825,6365
314,2021-08-10,543,5911,6454
314,2021-08-11,538,5942,6480
314,2021-08-12,522,6100,6622
314,2021-08-13,596,5991,6587
314,2021-08-14,287,3091,3378
314,2021-08-15,42,1993,2035
314,2021-08-16,557,5730,6287
314,2021-08-17,530,5738,6268
314,2021-08-18,531,5730,6261
314,2021-08-19,549,6073,6622
314,2021-08-20,608,6299,6907
314,2021-08-21,272,3273,3545
314,2021-08-22,29,1808,1837
314,2021-08-23,617,7360,7977
314,2021-08-24,602,6988,7590
314,2021-08-25,616,6882,7498
314,2021-08-26,641,7220,7861
314,2021-08-27,795,7397,8192
314,2021-08-28,254,3411,3665
314,2021-08-29,25,2221,2246
314,2021-08-30,720,9836,10556
314,2021-08-31,722,9140,9862
314,2021-09-01,721,9795,10516
314,2021-09-02,718,9978,10696
314,2021-09-03,751,9512,10263
314,2021-09-04,298,4389,4687
314,2021-09-05,46,2725,2771
314,2021-09-06,736,10569,11305
314,2021-09-07,727,10663,11390
314,2021-09-08,711,10730,11441
314,2021-09-09,729,10483,11212
314,2021-09-10,744,9659,10403
314,2021-09-11,316,5163,5479
314,2021-09-12,45,3054,3099
314,2021-09-13,705,9309,10014
314,2021-09-14,722,9427,10149
314,2021-09-15,726,10262,10988
314,2021-09-16,779,10675,11454
314,2021-09-17,758,10428,11186
314,2021-09-18,220,5415,5635
314,2021-09-19,38,3036,3074
314,2021-09-20,731,10572,11303
314,2021-09-21,746,10718,11464
314,2021-09-22,749,10783,11532
314,2021-09-23,748,10960,11708
314,2021-09-24,751,10982,11733
314,2021-09-25,286,5508,5794
314,2021-09-26,33,2818,2851
314,2021-09-27,738,10987,11725
314,2021-09-28,734,10925,11659
314,2021-09-29,756,10990,11746
314,2021-09-30,746,11199,11945
314,2021-10-01,801,10809,11610
314,2021-10-02,273,4854,5127
314,2021-10-03,35,2522,2557
314,2021-10-04,740,10695,11435
314,2021-10-05,850,12563,13413
314,2021-10-06,684,11389,12073
314,2021-10-07,710,11278,11988
314,2021-10-08,683,11094,11777
314,2021-10-09,316,4950,5266
314,2021-10-10,121,3178,3299
314,2021-10-11,814,11731,12545
314,2021-10-12,718,11368,12086
314,2021-10-13,784,11741,12525
314,2021-10-14,716,11383,12099
314,2021-10-15,735,10614,11349
314,2021-10-16,251,4892,5143
314,2021-10-17,37,2676,2713
314,2021-10-18,814,11904,12718
314,2021-10-19,733,11415,12148
314,2021-10-20,705,10407,11112
314,2021-10-21,714,11104,11818
314,2021-10-22,718,10097,10815
314,2021-10-23,279,4976,5255
314,2021-10-24,32,3314,3346
314,2021-10-25,782,10649,11431
314,2021-10-26,692,10177,10869
314,2021-10-27,750,9960,10710
314,2021-10-28,749,10677,11426
314,2021-10-29,743,10863,11606
314,2021-10-30,274,4565,4839
314,2021-11-01,25,2438,2463
314,2021-11-02,705,10003,10708
314,2021-11-03,624,10262,10886
314,2021-11-04,687,9599,10286
314,2021-11-05,698,9122,9820
314,2021-11-06,364,4606,4970
314,2021-11-07,31,2083,2114
314,2021-11-08,704,10142,10846
314,2021-11-09,873,11815,12688
314,2021-11-10,715,10471,11186
314,2021-11-11,693,10621,11314
314,2021-11-12,759,10403,11162
314,2021-11-13,271,4565,4836
314,2021-11-14,34,2293,2327
314,2021-11-15,742,9892,10634
314,2021-11-16,788,9879,10667
314,2021-11-17,729,9531,10260
314,2021-11-18,772,9912,10684
314,2021-11-19,771,10543,11314
314,2021-11-20,271,4464,4735
314,2021-11-21,28,2250,2278
314,2021-11-22,781,9512,10293
314,2021-11-23,813,9956,10769
314,2021-11-24,761,10149,10910
314,2021-11-25,781,10498,11279
314,2021-11-26,733,10319,11052
314,2021-11-27,263,4213,4476
314,2021-11-28,38,2410,2448
314,2021-11-29,798,9804,10602
314,2021-11-30,743,9596,10339
314,2021-12-01,674,10091,10765
314,2021-12-02,742,9685,10427
314,2021-12-03,732,9950,10682
314,2021-12-04,279,4269,4548
314,2021-12-05,42,2454,2496
314,2021-12-06,795,9270,10065
314,2021-12-07,781,9454,10235
314,2021-12-08,803,9959,10762
314,2021-12-09,726,10259,10985
314,2021-12-10,467,7473,7940
314,2021-12-11,272,4167,4439
314,2021-12-12,62,2193,2255
314,2021-12-13,708,9438,10146
314,2021-12-14,752,9740,10492
314,2021-12-15,775,9852,10627
314,2021-12-16,705,9977,10682
314,2021-12-17,719,10046,10765
314,2021-12-18,269,4008,4277
314,2021-12-19,67,2161,2228
314,2021-12-20,624,7139,7763
314,2021-12-21,620,8572,9192
314,2021-12-22,612,6984,7596
314,2021-12-23,585,6534,7119
314,2021-12-24,470,4413,4883
314,2021-12-25,49,1451,1500
314,2021-12-26,55,1470,1525
314,2021-12-27,493,5181,5674
314,2021-12-28,510,5128,5638
314,2021-12-29,504,5394,5898
314,2021-12-30,490,5388,5878
314,2021-12-31,485,4696,5181
315,2021-01-01,56,2405,2461
315,2021-01-02,166,4690,4856
315,2021-01-03,71,3231,3302
315,2021-01-04,362,6638,7000
315,2021-01-05,377,6993,7370
315,2021-01-06,344,7021,7365
315,2021-01-07,376,7111,7487
315,2021-01-08,391,7398,7789
315,2021-01-09,137,5796,5933
315,2021-01-10,73,3727,3800
315,2021-01-11,502,10179,10681
315,2021-01-12,460,10055,10515
315,2021-01-13,563,10058,10621
315,2021-01-14,508,9927,10435
315,2021-01-15,437,9421,9858
315,2021-01-16,176,7859,8035
315,2021-01-17,76,3685,3761
315,2021-01-18,496,9894,10390
315,2021-01-19,473,10026,10499
315,2021-01-20,513,9772,10285
315,2021-01-21,473,10106,10579
315,2021-01-22,490,10267,10757
315,2021-01-23,168,8103,8271
315,2021-01-24,66,3905,3971
315,2021-01-25,541,9553,10094
315,2021-01-26,552,10118,10670
315,2021-01-27,423,9026,9449
315,2021-01-28,457,10376,10833
315,2021-01-29,455,10646,11101
315,2021-01-30,171,8229,8400
315,2021-01-31,79,4053,4132
315,2021-02-01,552,9848,10400
315,2021-02-02,472,9997,10469
315,2021-02-03,469,9863,10332
315,2021-02-04,558,10212,10770
315,2021-02-05,539,10272,10811
315,2021-02-06,200,8245,8445
315,2021-02-07,73,4054,4127
315,2021-02-08,578,9391,9969
315,2021-02-09,468,9791,10259
315,2021-02-10,468,9539,10007
315,2021-02-11,482,9816,10298
315,2021-02-12,487,10206,10693
315,2021-02-13,181,8388,8569
315,2021-02-14,77,4381,4458
315,2021-02-15,488,8978,9466
315,2021-02-16,475,10299,10774
315,2021-02-17,450,9446,9896
315,2021-02-18,463,9614,10077
315,2021-02-19,447,10211,10658
315,2021-02-20,186,8528,8714
315,2021-02-21,70,4742,4812
315,2021-02-22,627,10174,10801
315,2021-02-23,556,10705,11261
315,2021-02-24,505,10524,11029
315,2021-02-25,603,11110,11713
315,2021-02-26,564,10709,11273
315,2021-02-27,232,9371,9603
315,2021-02-28,87,4760,4847
315,2021-03-01,569,10431,11000
315,2021-03-02,574,10671,11245
315,2021-03-03,629,10875,11504
315,2021-03-04,566,10915,11481
315,2021-03-05,584,10859,11443
315,2021-03-06,229,9356,9585
315,2021-03-07,71,4687,4758
315,2021-03-08,592,10652,11244
315,2021-03-09,604,10953,11557
315,2021-03-10,604,10761,11365
315,2021-03-11,505,10452,10957
315,2021-03-12,548,10931,11479
315,2021-03-13,190,8450,8640
315,2021-03-14,78,4349,4427
315,2021-03-15,535,10488,11023
315,2021-03-16,539,11095,11634
315,2021-03-17,555,10758,11313
315,2021-03-18,538,10784,11322
315,2021-03-19,562,11335,11897
315,2021-03-20,190,9230,9420
315,2021-03-21,86,4408,4494
315,2021-03-22,615,10809,11424
315,2021-03-23,556,11057,11613
315,2021-03-24,594,11209,11803
315,2021-03-25,566,10922,11488
315,2021-03-26,586,11461,12047
315,2021-03-27,194,8983,9177
315,2021-03-29,615,11510,12125
315,2021-03-30,633,12592,13225
315,2021-03-31,666,12122,12788
315,2021-04-01,611,12186,12797
315,2021-04-02,602,11376,11978
315,2021-04-03,215,9789,10004
315,2021-04-04,77,4446,4523
315,2021-04-05,81,3446,3527
315,2021-04-06,649,11197,11846
315,2021-04-07,675,11532,12207
315,2021-04-08,538,11629,12167
315,2021-04-09,552,11280,11832
315,2021-04-10,192,8485,8677
315,2021-04-11,87,3952,4039
315,2021-04-12,584,10870,11454
315,2021-04-13,590,10994,11584
315,2021-04-14,594,11054,11648
315,2021-04-15,583,11144,11727
315,2021-04-16,710,11047,11757
315,2021-04-17,446,8695,9141
315,2021-04-18,126,1897,2023
315,2021-04-19,586,11171,11757
315,2021-04-20,590,11715,12305
315,2021-04-21,625,11316,11941
315,2021-04-22,623,12068,12691
315,2021-04-23,560,11908,12468
315,2021-04-24,197,9607,9804
315,2021-04-25,129,5211,5340
315,2021-04-26,627,11498,12125
315,2021-04-27,648,11707,12355
315,2021-04-28,635,11524,12159
315,2021-04-29,559,11437,11996
315,2021-04-30,578,11886,12464
315,2021-05-01,86,4803,4889
315,2021-05-02,68,5071,5139
315,2021-05-03,584,11013,11597
315,2021-05-04,538,11177,11715
315,2021-05-05,578,11094,11672
315,2021-05-06,574,11045,11619
315,2021-05-07,561,11528,12089
315,2021-05-08,221,9702,9923
315,2021-05-09,81,5224,5305
315,2021-05-10,569,10862,11431
315,2021-05-11,568,11695,12263
315,2021-05-12,560,12040,12600
315,2021-05-13,71,4559,4630
315,2021-05-14,443,11194,11637
315,2021-05-15,265,9064,9329
315,2021-05-16,78,4615,4693
315,2021-05-17,548,10745,11293
315,2021-05-18,577,10765,11342
315,2021-05-19,580,10876,11456
315,2021-05-20,564,11276,11840
315,2021-05-21,668,12654,13322
315,2021-05-22,687,15975,16662
315,2021-05-23,167,8470,8637
315,2021-05-24,78,4156,4234
315,2021-05-25,565,10385,10950
315,2021-05-26,501,10261,10762
315,2021-05-27,536,11116,11652
315,2021-05-28,522,11071,11593
315,2021-05-29,219,8858,9077
315,2021-05-30,78,5408,5486
315,2021-05-31,571,11201,11772
315,2021-06-01,637,11777,12414
315,2021-06-02,537,11611,12148
315,2021-06-03,537,11531,12068
315,2021-06-04,611,11361,11972
315,2021-06-05,198,9065,9263
315,2021-06-06,78,4881,4959
315,2021-06-07,597,10663,11260
315,2021-06-08,618,11610,12228
315,2021-06-09,560,11716,12276
315,2021-06-10,538,11702,12240
315,2021-06-11,557,12313,12870
315,2021-06-12,237,10043,10280
315,2021-06-13,121,5953,6074
315,2021-06-14,562,11215,11777
315,2021-06-15,573,11400,11973
315,2021-06-16,575,11321,11896
315,2021-06-17,580,11879,12459
315,2021-06-18,657,11776,12433
315,2021-06-19,554,10412,10966
315,2021-06-20,160,5708,5868
315,2021-06-21,659,11155,11814
315,2021-06-22,582,11970,12552
315,2021-06-23,392,5531,5923
315,2021-06-24,612,11075,11687
315,2021-06-25,754,12203,12957
315,2021-06-26,556,12489,13045
315,2021-06-27,263,10343,10606
315,2021-06-28,607,10860,11467
315,2021-06-29,650,11646,12296
315,2021-06-30,642,11383,12025
315,2021-07-01,609,11510,12119
315,2021-07-02,685,11961,12646
315,2021-07-03,240,9085,9325
315,2021-07-04,111,5098,5209
315,2021-07-05,603,11163,11766
315,2021-07-06,565,11095,11660
315,2021-07-07,544,11278,11822
315,2021-07-08,601,11758,12359
315,2021-07-09,622,11785,12407
315,2021-07-10,251,9143,9394
315,2021-07-11,122,5289,5411
315,2021-07-12,609,10948,11557
315,2021-07-13,543,10816,11359
315,2021-07-14,555,11078,11633
315,2021-07-15,445,9711,10156
315,2021-07-16,638,11688,12326
315,2021-07-17,254,8928,9182
315,2021-07-18,116,5547,5663
315,2021-07-19,536,10479,11015
315,2021-07-20,549,10643,11192
315,2021-07-21,554,10559,11113
315,2021-07-22,561,10732,11293
315,2021-07-23,615,11107,11722
315,2021-07-24,290,8057,8347
315,2021-07-25,126,4968,5094
315,2021-07-26,559,10470,11029
315,2021-07-27,579,10864,11443
315,2021-07-28,564,10776,11340
315,2021-07-29,543,10296,10839
315,2021-07-30,509,10362,10871
315,2021-07-31,182,7656,7838
315,2021-08-01,81,4554,4635
315,2021-08-02,405,8438,8843
315,2021-08-03,418,8721,9139
315,2021-08-04,419,8579,8998
315,2021-08-05,411,8579,8990
315,2021-08-06,408,9069,9477
315,2021-08-07,234,6882,7116
315,2021-08-08,113,4007,4120
315,2021-08-09,405,7934,8339
315,2021-08-10,421,8290,8711
315,2021-08-11,399,8319,8718
315,2021-08-12,413,8361,8774
315,2021-08-13,407,8649,9056
315,2021-08-14,163,6588,6751
315,2021-08-15,112,4315,4427
315,2021-08-16,440,8053,8493
315,2021-08-17,424,8303,8727
315,2021-08-18,398,8211,8609
315,2021-08-19,398,8442,8840
315,2021-08-20,409,8826,9235
315,2021-08-21,241,6953,7194
315,2021-08-22,122,4207,4329
315,2021-08-23,451,9007,9458
315,2021-08-24,505,9866,10371
315,2021-08-25,521,9652,10173
315,2021-08-26,515,9521,10036
315,2021-08-27,496,10189,10685
315,2021-08-28,178,7489,7667
315,2021-08-29,75,4430,4505
315,2021-08-30,526,10082,10608
315,2021-08-31,577,10345,10922
315,2021-09-01,574,10511,11085
315,2021-09-02,566,9881,10447
315,2021-09-03,558,10707,11265
315,2021-09-04,215,7763,7978
315,2021-09-05,79,4771,4850
315,2021-09-06,585,10930,11515
315,2021-09-07,548,11108,11656
315,2021-09-08,506,10989,11495
315,2021-09-09,570,11242,11812
315,2021-09-10,572,11194,11766
315,2021-09-11,211,9190,9401
315,2021-09-12,88,5458,5546
315,2021-09-13,609,11435,12044
315,2021-09-14,582,11635,12217
315,2021-09-15,594,11570,12164
315,2021-09-16,648,11671,12319
315,2021-09-17,581,10974,11555
315,2021-09-18,235,9292,9527
315,2021-09-19,113,5400,5513
315,2021-09-20,615,10838,11453
315,2021-09-21,601,11048,11649
315,2021-09-22,639,10888,11527
315,2021-09-23,612,11228,11840
315,2021-09-24,660,11591,12251
315,2021-09-25,217,9025,9242
315,2021-09-26,97,5378,5475
315,2021-09-27,600,10931,11531
315,2021-09-28,587,11327,11914
315,2021-09-29,609,11495,12104
315,2021-09-30,534,11001,11535
315,2021-10-01,571,11455,12026
315,2021-10-02,197,8936,9133
315,2021-10-03,82,5111,5193
315,2021-10-04,591,10541,11132
315,2021-10-05,559,11262,11821
315,2021-10-06,576,11145,11721
315,2021-10-07,621,11226,11847
